Date,Price,Open,High,Low,Vol.,Change %
2020-05-12,"7,240.00","7,240.00","7,240.00","7,240.00",-,3.58%
2020-05-13,"7,240.00","7,240.00","7,240.00","7,240.00",-,0.00%
2020-05-14,"7,240.00","7,240.00","7,240.00","7,240.00",-,0.00%
2020-05-15,"7,240.00","7,240.00","7,240.00","7,240.00",-,0.00%
2020-05-16,"7,240.00","7,240.00","7,240.00","7,240.00",-,0.00%
2020-05-17,"7,240.00","7,240.00","7,240.00","7,240.00",-,0.00%
2020-05-18,"7,240.00","7,240.00","7,240.00","7,240.00",-,0.00%
2020-05-19,"7,390.00","7,390.00","7,390.00","7,390.00",-,2.07%
2020-05-20,"8,565.00","8,565.00","8,565.00","8,565.00",-,15.90%
2020-05-21,"8,690.00","8,690.00","8,690.00","8,690.00",-,1.46%
2020-05-22,"8,590.00","8,590.00","8,590.00","8,590.00",-,-1.15%
2020-05-23,"8,590.00","8,590.00","8,590.00","8,590.00",-,-1.15%
2020-05-24,"8,590.00","8,590.00","8,590.00","8,590.00",-,-1.15%
2020-05-25,"8,590.00","8,590.00","8,590.00","8,590.00",-,-1.15%
2020-05-26,"8,590.00","8,590.00","8,590.00","8,590.00",-,0.00%
2020-05-27,"8,690.00","8,690.00","8,690.00","8,690.00",-,1.16%
2020-05-28,"8,940.00","8,940.00","8,940.00","8,940.00",-,2.88%
2020-05-29,"8,990.00","8,990.00","8,990.00","8,990.00",-,0.56%
2020-05-30,"8,990.00","8,990.00","8,990.00","8,990.00",-,0.56%
2020-05-31,"8,990.00","8,990.00","8,990.00","8,990.00",-,0.56%
2020-06-01,"8,990.00","8,990.00","8,990.00","8,990.00",-,0.00%
2020-06-02,"8,890.00","8,890.00","8,890.00","8,890.00",-,-1.11%
2020-06-03,"8,590.00","8,590.00","8,590.00","8,590.00",-,-3.37%
2020-06-04,"8,490.00","8,490.00","8,490.00","8,490.00",-,-1.16%
2020-06-05,"8,490.00","8,490.00","8,490.00","8,490.00",-,0.00%
2020-06-06,"8,490.00","8,490.00","8,490.00","8,490.00",-,0.00%
2020-06-07,"8,490.00","8,490.00","8,490.00","8,490.00",-,0.00%
2020-06-08,"8,490.00","8,490.00","8,490.00","8,490.00",-,0.00%
2020-06-09,"8,740.00","8,740.00","8,740.00","8,740.00",-,2.94%
2020-06-10,"8,740.00","8,740.00","8,740.00","8,740.00",-,0.00%
2020-06-11,"8,840.00","8,840.00","8,840.00","8,840.00",-,1.14%
2020-06-12,"8,840.00","8,840.00","8,840.00","8,840.00",-,0.00%
2020-06-13,"8,840.00","8,840.00","8,840.00","8,840.00",-,0.00%
2020-06-14,"8,840.00","8,840.00","8,840.00","8,840.00",-,0.00%
2020-06-15,"8,840.00","8,840.00","8,840.00","8,840.00",-,0.00%
2020-06-16,"8,840.00","8,840.00","8,840.00","8,840.00",-,0.00%
2020-06-17,"8,640.00","8,640.00","8,640.00","8,640.00",-,-2.26%
2020-06-18,"8,490.00","8,490.00","8,490.00","8,490.00",-,-1.74%
2020-06-19,"8,190.00","8,190.00","8,190.00","8,190.00",-,-3.53%
2020-06-20,"8,190.00","8,190.00","8,190.00","8,190.00",-,-3.53%
2020-06-21,"8,190.00","8,190.00","8,190.00","8,190.00",-,-3.53%
2020-06-22,"8,190.00","8,190.00","8,190.00","8,190.00",-,0.00%
2020-06-23,"7,990.00","7,990.00","7,990.00","7,990.00",-,-2.44%
2020-06-24,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-06-25,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-06-26,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-06-27,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-06-28,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-06-29,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-06-30,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-07-01,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-07-02,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-07-03,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-07-04,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-07-05,"7,990.00","7,990.00","7,990.00","7,990.00",-,0.00%
2020-07-06,"8,140.00","8,140.00","8,140.00","8,140.00",-,1.88%
2020-07-07,"8,440.00","8,440.00","8,440.00","8,440.00",-,3.69%
2020-07-08,"8,590.00","8,590.00","8,590.00","8,590.00",-,1.78%
2020-07-09,"8,740.00","8,740.00","8,740.00","8,740.00",-,1.75%
2020-07-10,"8,740.00","8,740.00","8,740.00","8,740.00",-,0.00%
2020-07-11,"8,740.00","8,740.00","8,740.00","8,740.00",-,0.00%
2020-07-12,"8,740.00","8,740.00","8,740.00","8,740.00",-,0.00%
2020-07-13,"8,740.00","8,740.00","8,740.00","8,740.00",-,0.00%
2020-07-14,"8,390.00","8,390.00","8,390.00","8,390.00",-,-4.00%
2020-07-15,"8,440.00","8,440.00","8,440.00","8,440.00",-,0.60%
2020-07-16,"8,515.00","8,515.00","8,515.00","8,515.00",-,0.89%
2020-07-17,"8,690.00","8,690.00","8,690.00","8,690.00",-,2.06%
2020-07-18,"8,690.00","8,690.00","8,690.00","8,690.00",-,2.06%
2020-07-19,"8,690.00","8,690.00","8,690.00","8,690.00",-,2.06%
2020-07-20,"8,790.00","8,790.00","8,790.00","8,790.00",-,1.15%
2020-07-21,"8,890.00","8,890.00","8,890.00","8,890.00",-,1.14%
2020-07-22,"8,890.00","8,890.00","8,890.00","8,890.00",-,0.00%
2020-07-23,"8,840.00","8,840.00","8,840.00","8,840.00",-,-0.56%
2020-07-24,"8,715.00","8,715.00","8,715.00","8,715.00",-,-1.41%
2020-07-25,"8,715.00","8,715.00","8,715.00","8,715.00",-,-1.41%
2020-07-26,"8,715.00","8,715.00","8,715.00","8,715.00",-,-1.41%
2020-07-27,"8,665.00","8,665.00","8,665.00","8,665.00",-,-0.57%
2020-07-28,"8,740.00","8,740.00","8,740.00","8,740.00",-,0.87%
2020-07-29,"8,840.00","8,840.00","8,840.00","8,840.00",-,1.14%
2020-07-30,"8,915.00","8,915.00","8,915.00","8,915.00",-,0.85%
2020-07-31,"8,890.00","8,890.00","8,890.00","8,890.00",-,-0.28%
2020-08-01,"8,890.00","8,890.00","8,890.00","8,890.00",-,-0.28%
2020-08-02,"8,890.00","8,890.00","8,890.00","8,890.00",-,-0.28%
2020-08-03,"8,890.00","8,890.00","8,890.00","8,890.00",-,0.00%
2020-08-04,"8,890.00","8,890.00","8,890.00","8,890.00",-,0.00%
2020-08-05,"8,940.00","8,940.00","8,940.00","8,940.00",-,0.56%
2020-08-06,"9,190.00","9,190.00","9,190.00","9,190.00",-,2.80%
2020-08-07,"9,740.00","9,740.00","9,740.00","9,740.00",-,5.98%
2020-08-08,"9,740.00","9,740.00","9,740.00","9,740.00",-,5.98%
2020-08-09,"9,740.00","9,740.00","9,740.00","9,740.00",-,5.98%
2020-08-10,"10,190.00","10,190.00","10,190.00","10,190.00",-,4.62%
2020-08-11,"10,965.00","10,965.00","10,965.00","10,965.00",-,7.61%
2020-08-12,"10,965.00","10,965.00","10,965.00","10,965.00",-,0.00%
2020-08-13,"10,965.00","10,965.00","10,965.00","10,965.00",-,0.00%
2020-08-14,"11,190.00","11,190.00","11,190.00","11,190.00",-,2.05%
2020-08-15,"11,190.00","11,190.00","11,190.00","11,190.00",-,2.05%
2020-08-16,"11,190.00","11,190.00","11,190.00","11,190.00",-,2.05%
2020-08-17,"11,440.00","11,440.00","11,440.00","11,440.00",-,2.23%
2020-08-18,"11,990.00","11,990.00","11,990.00","11,990.00",-,4.81%
2020-08-19,"12,190.00","12,190.00","12,190.00","12,190.00",-,1.67%
2020-08-20,"12,490.00","12,490.00","12,490.00","12,490.00",-,2.46%
2020-08-21,"12,490.00","12,490.00","12,490.00","12,490.00",-,0.00%
2020-08-22,"12,490.00","12,490.00","12,490.00","12,490.00",-,0.00%
2020-08-23,"12,490.00","12,490.00","12,490.00","12,490.00",-,0.00%
2020-08-24,"12,490.00","12,490.00","12,490.00","12,490.00",-,0.00%
2020-08-25,"12,390.00","12,390.00","12,390.00","12,390.00",-,-0.80%
2020-08-26,"12,290.00","12,290.00","12,290.00","12,290.00",-,-0.81%
2020-08-27,"12,190.00","12,190.00","12,190.00","12,190.00",-,-0.81%
2020-08-28,"12,190.00","12,190.00","12,190.00","12,190.00",-,0.00%
2020-08-29,"12,190.00","12,190.00","12,190.00","12,190.00",-,0.00%
2020-08-30,"12,190.00","12,190.00","12,190.00","12,190.00",-,0.00%
2020-08-31,"12,190.00","12,190.00","12,190.00","12,190.00",-,0.00%
2020-09-01,"12,190.00","12,190.00","12,190.00","12,190.00",-,0.00%
2020-09-02,"12,390.00","12,390.00","12,390.00","12,390.00",-,1.64%
2020-09-03,"12,990.00","12,990.00","12,990.00","12,990.00",-,4.84%
2020-09-04,"13,290.00","13,290.00","13,290.00","13,290.00",-,2.31%
2020-09-05,"13,290.00","13,290.00","13,290.00","13,290.00",-,2.31%
2020-09-06,"13,290.00","13,290.00","13,290.00","13,290.00",-,2.31%
2020-09-07,"13,290.00","13,290.00","13,290.00","13,290.00",-,0.00%
2020-09-08,"13,290.00","13,290.00","13,290.00","13,290.00",-,0.00%
2020-09-09,"13,290.00","13,290.00","13,290.00","13,290.00",-,0.00%
2020-09-10,"13,290.00","13,290.00","13,290.00","13,290.00",-,0.00%
2020-09-11,"13,290.00","13,290.00","13,290.00","13,290.00",-,0.00%
2020-09-12,"13,290.00","13,290.00","13,290.00","13,290.00",-,0.00%
2020-09-13,"13,290.00","13,290.00","13,290.00","13,290.00",-,0.00%
2020-09-14,"13,690.00","13,690.00","13,690.00","13,690.00",-,3.01%
2020-09-15,"14,390.00","14,390.00","14,390.00","14,390.00",-,5.11%
2020-09-16,"14,490.00","14,490.00","14,490.00","14,490.00",-,0.69%
2020-09-17,"14,490.00","14,490.00","14,490.00","14,490.00",-,0.00%
2020-09-18,"14,290.00","14,290.00","14,290.00","14,290.00",-,-1.38%
2020-09-19,"14,290.00","14,290.00","14,290.00","14,290.00",-,-1.38%
2020-09-20,"14,290.00","14,290.00","14,290.00","14,290.00",-,-1.38%
2020-09-21,"14,190.00","14,190.00","14,190.00","14,190.00",-,-0.70%
2020-09-22,"14,190.00","14,190.00","14,190.00","14,190.00",-,0.00%
2020-09-23,"13,990.00","13,990.00","13,990.00","13,990.00",-,-1.41%
2020-09-24,"13,890.00","13,890.00","13,890.00","13,890.00",-,-0.71%
2020-09-25,"13,740.00","13,740.00","13,740.00","13,740.00",-,-1.08%
2020-09-26,"13,740.00","13,740.00","13,740.00","13,740.00",-,-1.08%
2020-09-27,"13,740.00","13,740.00","13,740.00","13,740.00",-,-1.08%
2020-09-28,"13,690.00","13,690.00","13,690.00","13,690.00",-,-0.36%
2020-09-29,"13,690.00","13,690.00","13,690.00","13,690.00",-,0.00%
2020-09-30,"13,890.00","13,890.00","13,890.00","13,890.00",-,1.46%
2020-10-01,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.72%
2020-10-02,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2020-10-03,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2020-10-04,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2020-10-05,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2020-10-06,"13,790.00","13,790.00","13,790.00","13,790.00",-,-1.43%
2020-10-07,"13,590.00","13,590.00","13,590.00","13,590.00",-,-1.45%
2020-10-08,"13,390.00","13,390.00","13,390.00","13,390.00",-,-1.47%
2020-10-09,"13,090.00","13,090.00","13,090.00","13,090.00",-,-2.24%
2020-10-10,"13,090.00","13,090.00","13,090.00","13,090.00",-,-2.24%
2020-10-11,"13,090.00","13,090.00","13,090.00","13,090.00",-,-2.24%
2020-10-12,"13,490.00","13,490.00","13,490.00","13,490.00",-,3.06%
2020-10-13,"13,890.00","13,890.00","13,890.00","13,890.00",-,2.97%
2020-10-14,"13,890.00","13,890.00","13,890.00","13,890.00",-,0.00%
2020-10-15,"13,890.00","13,890.00","13,890.00","13,890.00",-,0.00%
2020-10-16,"13,840.00","13,840.00","13,840.00","13,840.00",-,-0.36%
2020-10-17,"13,840.00","13,840.00","13,840.00","13,840.00",-,-0.36%
2020-10-18,"13,840.00","13,840.00","13,840.00","13,840.00",-,-0.36%
2020-10-19,"13,790.00","13,790.00","13,790.00","13,790.00",-,-0.36%
2020-10-20,"13,990.00","13,990.00","13,990.00","13,990.00",-,1.45%
2020-10-21,"14,640.00","14,640.00","14,640.00","14,640.00",-,4.65%
2020-10-22,"14,690.00","14,690.00","14,690.00","14,690.00",-,0.34%
2020-10-23,"14,640.00","14,640.00","14,640.00","14,640.00",-,-0.34%
2020-10-24,"14,640.00","14,640.00","14,640.00","14,640.00",-,-0.34%
2020-10-25,"14,640.00","14,640.00","14,640.00","14,640.00",-,-0.34%
2020-10-26,"14,540.00","14,540.00","14,540.00","14,540.00",-,-0.68%
2020-10-27,"14,390.00","14,390.00","14,390.00","14,390.00",-,-1.03%
2020-10-28,"14,390.00","14,390.00","14,390.00","14,390.00",-,0.00%
2020-10-29,"13,890.00","13,890.00","13,890.00","13,890.00",-,-3.47%
2020-10-30,"13,490.00","13,490.00","13,490.00","13,490.00",-,-2.88%
2020-10-31,"13,490.00","13,490.00","13,490.00","13,490.00",-,-2.88%
2020-11-01,"13,490.00","13,490.00","13,490.00","13,490.00",-,-2.88%
2020-11-02,"13,390.00","13,390.00","13,390.00","13,390.00",-,-0.74%
2020-11-03,"13,690.00","13,690.00","13,690.00","13,690.00",-,2.24%
2020-11-04,"13,990.00","13,990.00","13,990.00","13,990.00",-,2.19%
2020-11-05,"13,990.00","13,990.00","13,990.00","13,990.00",-,0.00%
2020-11-06,"14,590.00","14,590.00","14,590.00","14,590.00",-,4.29%
2020-11-07,"14,590.00","14,590.00","14,590.00","14,590.00",-,4.29%
2020-11-08,"14,590.00","14,590.00","14,590.00","14,590.00",-,4.29%
2020-11-09,"14,690.00","14,690.00","14,690.00","14,690.00",-,0.69%
2020-11-10,"14,990.00","14,990.00","14,990.00","14,990.00",-,2.04%
2020-11-11,"14,990.00","14,990.00","14,990.00","14,990.00",-,0.00%
2020-11-12,"14,890.00","14,890.00","14,890.00","14,890.00",-,-0.67%
2020-11-13,"14,690.00","14,690.00","14,690.00","14,690.00",-,-1.34%
2020-11-14,"14,690.00","14,690.00","14,690.00","14,690.00",-,-1.34%
2020-11-15,"14,690.00","14,690.00","14,690.00","14,690.00",-,-1.34%
2020-11-16,"14,690.00","14,690.00","14,690.00","14,690.00",-,0.00%
2020-11-17,"14,790.00","14,790.00","14,790.00","14,790.00",-,0.68%
2020-11-18,"15,090.00","15,090.00","15,090.00","15,090.00",-,2.03%
2020-11-19,"15,440.00","15,440.00","15,440.00","15,440.00",-,2.32%
2020-11-20,"15,890.00","15,890.00","15,890.00","15,890.00",-,2.91%
2020-11-21,"15,890.00","15,890.00","15,890.00","15,890.00",-,2.91%
2020-11-22,"15,890.00","15,890.00","15,890.00","15,890.00",-,2.91%
2020-11-23,"16,090.00","16,090.00","16,090.00","16,090.00",-,1.26%
2020-11-24,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-11-25,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-11-26,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-11-27,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-11-28,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-11-29,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-11-30,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-12-01,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-12-02,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-12-03,"16,090.00","16,090.00","16,090.00","16,090.00",-,0.00%
2020-12-04,"16,190.00","16,190.00","16,190.00","16,190.00",-,0.62%
2020-12-05,"16,190.00","16,190.00","16,190.00","16,190.00",-,0.62%
2020-12-06,"16,190.00","16,190.00","16,190.00","16,190.00",-,0.62%
2020-12-07,"16,190.00","16,190.00","16,190.00","16,190.00",-,0.00%
2020-12-08,"16,190.00","16,190.00","16,190.00","16,190.00",-,0.00%
2020-12-09,"16,240.00","16,240.00","16,240.00","16,240.00",-,0.31%
2020-12-10,"16,240.00","16,240.00","16,240.00","16,240.00",-,0.00%
2020-12-11,"16,290.00","16,290.00","16,290.00","16,290.00",-,0.31%
2020-12-12,"16,290.00","16,290.00","16,290.00","16,290.00",-,0.31%
2020-12-13,"16,290.00","16,290.00","16,290.00","16,290.00",-,0.31%
2020-12-14,"16,340.00","16,340.00","16,340.00","16,340.00",-,0.31%
2020-12-15,"16,390.00","16,390.00","16,390.00","16,390.00",-,0.31%
2020-12-16,"16,390.00","16,390.00","16,390.00","16,390.00",-,0.00%
2020-12-17,"16,490.00","16,490.00","16,490.00","16,490.00",-,0.61%
2020-12-18,"16,540.00","16,540.00","16,540.00","16,540.00",-,0.30%
2020-12-19,"16,540.00","16,540.00","16,540.00","16,540.00",-,0.30%
2020-12-20,"16,540.00","16,540.00","16,540.00","16,540.00",-,0.30%
2020-12-21,"16,640.00","16,640.00","16,640.00","16,640.00",-,0.60%
2020-12-22,"16,640.00","16,640.00","16,640.00","16,640.00",-,0.00%
2020-12-23,"16,640.00","16,640.00","16,640.00","16,640.00",-,0.00%
2020-12-24,"16,640.00","16,640.00","16,640.00","16,640.00",-,0.00%
2020-12-25,"16,640.00","16,640.00","16,640.00","16,640.00",-,0.00%
2020-12-26,"16,640.00","16,640.00","16,640.00","16,640.00",-,0.00%
2020-12-27,"16,640.00","16,640.00","16,640.00","16,640.00",-,0.00%
2020-12-28,"16,640.00","16,640.00","16,640.00","16,640.00",-,0.00%
2020-12-29,"16,640.00","16,640.00","16,640.00","16,640.00",-,0.00%
2020-12-30,"16,790.00","16,790.00","16,790.00","16,790.00",-,0.90%
2020-12-31,"16,990.00","16,990.00","16,990.00","16,990.00",-,1.19%
2021-01-01,"16,990.00","16,990.00","16,990.00","16,990.00",-,1.19%
2021-01-02,"16,990.00","16,990.00","16,990.00","16,990.00",-,1.19%
2021-01-03,"16,990.00","16,990.00","16,990.00","16,990.00",-,1.19%
2021-01-04,"17,290.00","17,290.00","17,290.00","17,290.00",-,1.77%
2021-01-05,"17,790.00","17,790.00","17,790.00","17,790.00",-,2.89%
2021-01-06,"18,490.00","18,490.00","18,490.00","18,490.00",-,3.93%
2021-01-07,"18,690.00","18,690.00","18,690.00","18,690.00",-,1.08%
2021-01-08,"18,840.00","18,840.00","18,840.00","18,840.00",-,0.80%
2021-01-09,"18,840.00","18,840.00","18,840.00","18,840.00",-,0.80%
2021-01-10,"18,840.00","18,840.00","18,840.00","18,840.00",-,0.80%
2021-01-11,"18,940.00","18,940.00","18,940.00","18,940.00",-,0.53%
2021-01-12,"19,190.00","19,190.00","19,190.00","19,190.00",-,1.32%
2021-01-13,"20,190.00","20,190.00","20,190.00","20,190.00",-,5.21%
2021-01-14,"20,590.00","20,590.00","20,590.00","20,590.00",-,1.98%
2021-01-15,"21,190.00","21,190.00","21,190.00","21,190.00",-,2.91%
2021-01-16,"21,190.00","21,190.00","21,190.00","21,190.00",-,2.91%
2021-01-17,"21,190.00","21,190.00","21,190.00","21,190.00",-,2.91%
2021-01-18,"21,590.00","21,590.00","21,590.00","21,590.00",-,1.89%
2021-01-19,"21,790.00","21,790.00","21,790.00","21,790.00",-,0.93%
2021-01-20,"21,890.00","21,890.00","21,890.00","21,890.00",-,0.46%
2021-01-21,"21,490.00","21,490.00","21,490.00","21,490.00",-,-1.83%
2021-01-22,"20,490.00","20,490.00","20,490.00","20,490.00",-,-4.65%
2021-01-23,"20,490.00","20,490.00","20,490.00","20,490.00",-,-4.65%
2021-01-24,"20,490.00","20,490.00","20,490.00","20,490.00",-,-4.65%
2021-01-25,"19,990.00","19,990.00","19,990.00","19,990.00",-,-2.44%
2021-01-26,"19,490.00","19,490.00","19,490.00","19,490.00",-,-2.50%
2021-01-27,"18,990.00","18,990.00","18,990.00","18,990.00",-,-2.57%
2021-01-28,"18,990.00","18,990.00","18,990.00","18,990.00",-,0.00%
2021-01-29,"19,290.00","19,290.00","19,290.00","19,290.00",-,1.58%
2021-01-30,"19,290.00","19,290.00","19,290.00","19,290.00",-,1.58%
2021-01-31,"19,290.00","19,290.00","19,290.00","19,290.00",-,1.58%
2021-02-01,"19,990.00","19,990.00","19,990.00","19,990.00",-,3.63%
2021-02-02,"20,290.00","20,290.00","20,290.00","20,290.00",-,1.50%
2021-02-03,"20,790.00","20,790.00","20,790.00","20,790.00",-,2.46%
2021-02-04,"21,490.00","21,490.00","21,490.00","21,490.00",-,3.37%
2021-02-05,"21,790.00","21,790.00","21,790.00","21,790.00",-,1.40%
2021-02-06,"21,790.00","21,790.00","21,790.00","21,790.00",-,1.40%
2021-02-07,"21,790.00","21,790.00","21,790.00","21,790.00",-,1.40%
2021-02-08,"21,790.00","21,790.00","21,790.00","21,790.00",-,0.00%
2021-02-09,"21,790.00","21,790.00","21,790.00","21,790.00",-,0.00%
2021-02-10,"21,490.00","21,490.00","21,490.00","21,490.00",-,-1.38%
2021-02-11,"21,390.00","21,390.00","21,390.00","21,390.00",-,-0.47%
2021-02-12,"21,790.00","21,790.00","21,790.00","21,790.00",-,1.87%
2021-02-13,"21,790.00","21,790.00","21,790.00","21,790.00",-,1.87%
2021-02-14,"21,790.00","21,790.00","21,790.00","21,790.00",-,1.87%
2021-02-15,"21,890.00","21,890.00","21,890.00","21,890.00",-,0.46%
2021-02-16,"22,290.00","22,290.00","22,290.00","22,290.00",-,1.83%
2021-02-17,"22,590.00","22,590.00","22,590.00","22,590.00",-,1.35%
2021-02-18,"22,890.00","22,890.00","22,890.00","22,890.00",-,1.33%
2021-02-19,"23,390.00","23,390.00","23,390.00","23,390.00",-,2.18%
2021-02-20,"23,390.00","23,390.00","23,390.00","23,390.00",-,2.18%
2021-02-21,"23,390.00","23,390.00","23,390.00","23,390.00",-,2.18%
2021-02-22,"23,790.00","23,790.00","23,790.00","23,790.00",-,1.71%
2021-02-23,"23,890.00","23,890.00","23,890.00","23,890.00",-,0.42%
2021-02-24,"24,490.00","24,490.00","24,490.00","24,490.00",-,2.51%
2021-02-25,"25,440.00","25,440.00","25,440.00","25,440.00",-,3.88%
2021-02-26,"26,590.00","26,590.00","26,590.00","26,590.00",-,4.52%
2021-02-27,"26,590.00","26,590.00","26,590.00","26,590.00",-,4.52%
2021-02-28,"26,590.00","26,590.00","26,590.00","26,590.00",-,4.52%
2021-03-01,"27,390.00","27,390.00","27,390.00","27,390.00",-,3.01%
2021-03-02,"27,890.00","27,890.00","27,890.00","27,890.00",-,1.83%
2021-03-03,"28,440.00","28,440.00","28,440.00","28,440.00",-,1.97%
2021-03-04,"29,190.00","29,190.00","29,190.00","29,190.00",-,2.64%
2021-03-05,"29,190.00","29,190.00","29,190.00","29,190.00",-,0.00%
2021-03-06,"29,190.00","29,190.00","29,190.00","29,190.00",-,0.00%
2021-03-07,"29,190.00","29,190.00","29,190.00","29,190.00",-,0.00%
2021-03-08,"28,990.00","28,990.00","28,990.00","28,990.00",-,-0.69%
2021-03-09,"28,490.00","28,490.00","28,490.00","28,490.00",-,-1.72%
2021-03-10,"27,490.00","27,490.00","27,490.00","27,490.00",-,-3.51%
2021-03-11,"25,690.00","25,690.00","25,690.00","25,690.00",-,-6.55%
2021-03-12,"24,890.00","24,890.00","24,890.00","24,890.00",-,-3.11%
2021-03-13,"24,890.00","24,890.00","24,890.00","24,890.00",-,-3.11%
2021-03-14,"24,890.00","24,890.00","24,890.00","24,890.00",-,-3.11%
2021-03-15,"24,490.00","24,490.00","24,490.00","24,490.00",-,-1.61%
2021-03-16,"24,590.00","24,590.00","24,590.00","24,590.00",-,0.41%
2021-03-17,"25,490.00","25,490.00","25,490.00","25,490.00",-,3.66%
2021-03-18,"27,590.00","27,590.00","27,590.00","27,590.00",-,8.24%
2021-03-19,"29,190.00","29,190.00","29,190.00","29,190.00",-,5.80%
2021-03-20,"29,190.00","29,190.00","29,190.00","29,190.00",-,5.80%
2021-03-21,"29,190.00","29,190.00","29,190.00","29,190.00",-,5.80%
2021-03-22,"29,590.00","29,590.00","29,590.00","29,590.00",-,1.37%
2021-03-23,"29,790.00","29,790.00","29,790.00","29,790.00",-,0.68%
2021-03-24,"28,890.00","28,890.00","28,890.00","28,890.00",-,-3.02%
2021-03-25,"27,990.00","27,990.00","27,990.00","27,990.00",-,-3.12%
2021-03-26,"27,490.00","27,490.00","27,490.00","27,490.00",-,-1.79%
2021-03-27,"27,490.00","27,490.00","27,490.00","27,490.00",-,-1.79%
2021-03-28,"27,490.00","27,490.00","27,490.00","27,490.00",-,-1.79%
2021-03-29,"26,490.00","26,490.00","26,490.00","26,490.00",-,-3.64%
2021-03-30,"26,240.00","26,240.00","26,240.00","26,240.00",-,-0.94%
2021-03-31,"26,190.00","26,190.00","26,190.00","26,190.00",-,-0.19%
2021-04-01,"26,690.00","26,690.00","26,690.00","26,690.00",-,1.91%
2021-04-02,"26,690.00","26,690.00","26,690.00","26,690.00",-,1.91%
2021-04-03,"26,690.00","26,690.00","26,690.00","26,690.00",-,1.91%
2021-04-04,"26,690.00","26,690.00","26,690.00","26,690.00",-,1.91%
2021-04-05,"26,690.00","26,690.00","26,690.00","26,690.00",-,1.91%
2021-04-06,"28,490.00","28,490.00","28,490.00","28,490.00",-,6.74%
2021-04-07,"28,990.00","28,990.00","28,990.00","28,990.00",-,1.76%
2021-04-08,"29,090.00","29,090.00","29,090.00","29,090.00",-,0.34%
2021-04-09,"28,890.00","28,890.00","28,890.00","28,890.00",-,-0.69%
2021-04-10,"28,890.00","28,890.00","28,890.00","28,890.00",-,-0.69%
2021-04-11,"28,890.00","28,890.00","28,890.00","28,890.00",-,-0.69%
2021-04-12,"28,390.00","28,390.00","28,390.00","28,390.00",-,-1.73%
2021-04-13,"28,090.00","28,090.00","28,090.00","28,090.00",-,-1.06%
2021-04-14,"28,090.00","28,090.00","28,090.00","28,090.00",-,0.00%
2021-04-15,"28,590.00","28,590.00","28,590.00","28,590.00",-,1.78%
2021-04-16,"28,990.00","28,990.00","28,990.00","28,990.00",-,1.40%
2021-04-17,"28,990.00","28,990.00","28,990.00","28,990.00",-,1.40%
2021-04-18,"28,990.00","28,990.00","28,990.00","28,990.00",-,1.40%
2021-04-19,"29,490.00","29,490.00","29,490.00","29,490.00",-,1.72%
2021-04-20,"29,490.00","29,490.00","29,490.00","29,490.00",-,0.00%
2021-04-21,"29,190.00","29,190.00","29,190.00","29,190.00",-,-1.02%
2021-04-22,"28,790.00","28,790.00","28,790.00","28,790.00",-,-1.37%
2021-04-23,"28,790.00","28,790.00","28,790.00","28,790.00",-,0.00%
2021-04-24,"28,790.00","28,790.00","28,790.00","28,790.00",-,0.00%
2021-04-25,"28,790.00","28,790.00","28,790.00","28,790.00",-,0.00%
2021-04-26,"28,790.00","28,790.00","28,790.00","28,790.00",-,0.00%
2021-04-27,"28,590.00","28,590.00","28,590.00","28,590.00",-,-0.69%
2021-04-28,"28,990.00","28,990.00","28,990.00","28,990.00",-,1.40%
2021-04-29,"29,390.00","29,390.00","29,390.00","29,390.00",-,1.38%
2021-04-30,"29,490.00","29,490.00","29,490.00","29,490.00",-,0.34%
2021-05-01,"29,490.00","29,490.00","29,490.00","29,490.00",-,0.34%
2021-05-02,"29,490.00","29,490.00","29,490.00","29,490.00",-,0.34%
