Date,Price,Open,High,Low,Change %
2021-03-08,"2,315.40","2,340.75","2,367.58","2,314.67",-0.98%
2021-03-09,"2,296.44","2,314.87","2,337.50","2,272.29",-0.82%
2021-03-10,"2,306.46","2,296.36","2,322.03","2,283.74",0.44%
2021-03-11,"2,344.26","2,313.57","2,383.48","2,296.75",1.64%
2021-03-12,"2,371.38","2,341.28","2,387.75","2,322.38",1.16%
2021-03-13,"2,371.38","2,341.28","2,387.75","2,322.38",1.16%
2021-03-14,"2,371.38","2,341.28","2,387.75","2,322.38",1.16%
2021-03-15,"2,387.93","2,373.50","2,414.50","2,344.10",0.70%
2021-03-16,"2,498.18","2,385.55","2,528.42","2,378.24",4.62%
2021-03-17,"2,568.68","2,493.93","2,587.31","2,454.63",2.82%
2021-03-18,"2,682.38","2,574.49","2,763.84","2,575.12",4.43%
2021-03-19,"2,636.00","2,678.18","2,703.68","2,597.72",-1.73%
2021-03-20,"2,636.00","2,678.18","2,703.68","2,597.72",-1.73%
2021-03-21,"2,636.00","2,678.18","2,703.68","2,597.72",-1.73%
2021-03-22,"2,616.10","2,626.65","2,669.16","2,555.76",-0.76%
2021-03-23,"2,603.21","2,620.07","2,657.70","2,567.51",-0.49%
2021-03-24,"2,634.73","2,603.50","2,654.27","2,596.64",1.21%
2021-03-25,"2,608.81","2,631.18","2,657.99","2,604.04",-0.98%
2021-03-26,"2,674.89","2,620.63","2,686.85","2,612.45",2.53%
2021-03-27,"2,674.89","2,620.63","2,686.85","2,612.45",2.53%
2021-03-28,"2,674.89","2,620.63","2,686.85","2,612.45",2.53%
2021-03-29,"2,528.68","2,684.50","2,687.00","2,518.40",-5.47%
2021-03-30,"2,589.73","2,526.17","2,615.25","2,524.65",2.41%
2021-03-31,"2,619.14","2,584.55","2,639.76","2,580.04",1.14%
2021-04-01,"2,667.38","2,619.92","2,674.50","2,613.41",1.84%
2021-04-02,"2,666.05","2,667.18","2,670.57","2,668.01",-0.05%
2021-04-03,"2,666.05","2,667.18","2,670.57","2,668.01",-0.05%
2021-04-04,"2,666.05","2,667.18","2,670.57","2,668.01",-0.05%
2021-04-05,"2,664.63","2,666.00","2,678.35","2,623.78",-0.05%
2021-04-06,"2,684.73","2,657.18","2,706.25","2,649.50",0.75%
2021-04-07,"2,622.88","2,685.19","2,692.50","2,594.50",-2.30%
2021-04-08,"2,624.80","2,623.03","2,655.09","2,610.24",0.07%
2021-04-09,"2,639.24","2,621.72","2,656.12","2,616.13",0.55%
2021-04-10,"2,639.24","2,621.72","2,656.12","2,616.13",0.55%
2021-04-11,"2,639.24","2,621.72","2,656.12","2,616.13",0.55%
2021-04-12,"2,675.72","2,633.63","2,689.94","2,615.61",1.38%
2021-04-13,"2,689.65","2,681.27","2,716.13","2,671.19",0.52%
2021-04-14,"2,676.75","2,703.00","2,707.19","2,669.68",-0.48%
2021-04-15,"2,740.73","2,677.55","2,765.45","2,679.06",2.39%
2021-04-16,"2,777.50","2,734.87","2,791.92","2,730.17",1.34%
2021-04-17,"2,777.50","2,734.87","2,791.92","2,730.17",1.34%
2021-04-18,"2,777.50","2,734.87","2,791.92","2,730.17",1.34%
2021-04-19,"2,811.65","2,771.09","2,851.76","2,759.84",1.23%
2021-04-20,"2,761.73","2,802.05","2,821.85","2,723.75",-1.78%
2021-04-21,"2,875.73","2,746.88","2,896.68","2,749.70",4.13%
2021-04-22,"2,836.63","2,869.30","2,896.82","2,813.55",-1.36%
2021-04-23,"2,855.15","2,831.05","2,931.04","2,828.19",0.65%
2021-04-24,"2,855.15","2,831.05","2,931.04","2,828.19",0.65%
2021-04-25,"2,855.15","2,831.05","2,931.04","2,828.19",0.65%
2021-04-26,"2,926.01","2,852.62","2,943.50","2,843.54",2.48%
2021-04-27,"2,941.88","2,930.18","2,968.71","2,889.30",0.54%
2021-04-28,"2,927.18","2,940.27","2,953.74","2,895.72",-0.50%
2021-04-29,"2,951.98","2,929.69","2,986.09","2,920.16",0.85%
2021-04-30,"2,934.50","2,944.86","3,014.13","2,931.26",-0.59%
2021-05-01,"2,934.50","2,944.86","3,014.13","2,931.26",-0.59%
2021-05-02,"2,934.50","2,944.86","3,014.13","2,931.26",-0.59%
2021-05-03,"2,970.68","2,941.21","3,000.75","2,939.99",1.23%
2021-05-04,"2,980.01","2,966.97","3,023.35","2,963.83",0.31%
2021-05-05,"2,973.03","2,983.22","3,015.38","2,953.53",-0.23%
2021-05-06,"2,946.67","2,978.63","2,994.51","2,902.07",-0.89%
2021-05-07,"2,926.51","2,940.69","2,969.04","2,826.90",-0.68%
2021-05-08,"2,926.51","2,940.69","2,969.04","2,826.90",-0.68%
2021-05-09,"2,926.51","2,940.69","2,969.04","2,826.90",-0.68%
2021-05-10,"2,960.08","2,917.61","3,002.80","2,918.50",1.15%
2021-05-11,"2,937.23","2,954.81","2,986.70","2,910.92",-0.77%
2021-05-12,"2,856.68","2,937.68","2,962.19","2,851.47",-2.74%
2021-05-13,"2,862.89","2,857.92","2,908.40","2,804.91",0.22%
2021-05-14,"2,892.50","2,863.50","2,929.96","2,855.75",1.03%
2021-05-15,"2,892.50","2,863.50","2,929.96","2,855.75",1.03%
2021-05-16,"2,892.50","2,863.50","2,929.96","2,855.75",1.03%
2021-05-17,"2,901.22","2,888.50","2,914.98","2,880.22",0.30%
2021-05-18,"2,902.88","2,901.23","2,945.25","2,893.83",0.06%
2021-05-19,"2,868.61","2,908.15","2,921.00","2,846.90",-1.18%
2021-05-20,"2,852.02","2,869.46","2,902.16","2,849.29",-0.58%
2021-05-21,"2,783.05","2,853.18","2,878.77","2,770.00",-2.42%
2021-05-22,"2,783.05","2,853.18","2,878.77","2,770.00",-2.42%
2021-05-23,"2,783.05","2,853.18","2,878.77","2,770.00",-2.42%
2021-05-24,"2,728.23","2,775.99","2,821.44","2,722.00",-1.97%
2021-05-25,"2,770.60","2,741.02","2,793.36","2,729.50",1.55%
2021-05-26,"2,744.73","2,761.31","2,811.81","2,735.50",-0.93%
2021-05-27,"2,805.14","2,745.94","2,830.70","2,734.11",2.20%
2021-05-28,"2,825.50","2,803.55","2,840.24","2,788.38",0.73%
2021-05-29,"2,825.50","2,803.55","2,840.24","2,788.38",0.73%
2021-05-30,"2,825.50","2,803.55","2,840.24","2,788.38",0.73%
2021-05-31,"2,829.11","2,823.84","2,854.68","2,820.97",0.13%
2021-06-01,"2,859.73","2,828.82","2,872.68","2,813.08",1.08%
2021-06-02,"2,856.40","2,869.64","2,873.43","2,832.18",-0.12%
2021-06-03,"2,838.98","2,860.00","2,871.04","2,795.12",-0.61%
2021-06-04,"2,845.00","2,840.47","2,847.81","2,813.13",0.21%
2021-06-05,"2,845.00","2,840.47","2,847.81","2,813.13",0.21%
2021-06-06,"2,845.00","2,840.47","2,847.81","2,813.13",0.21%
2021-06-07,"2,833.71","2,836.00","2,852.48","2,821.63",-0.40%
2021-06-08,"2,806.99","2,833.71","2,848.84","2,749.37",-0.94%
2021-06-09,"2,773.48","2,806.79","2,825.36","2,767.75",-1.19%
2021-06-10,"2,776.30","2,778.34","2,788.17","2,741.00",0.10%
2021-06-11,"2,775.90","2,776.37","2,813.18","2,763.25",-0.01%
2021-06-12,"2,775.90","2,776.37","2,813.18","2,763.25",-0.01%
2021-06-13,"2,775.90","2,776.37","2,813.18","2,763.25",-0.01%
2021-06-14,"2,750.93","2,776.61","2,783.50","2,744.64",-0.90%
2021-06-15,"2,762.63","2,752.49","2,770.75","2,740.09",0.43%
2021-06-16,"2,797.34","2,762.65","2,845.09","2,755.59",1.26%
2021-06-17,"2,496.73","2,797.42","2,811.07","2,489.53",-10.75%
2021-06-18,"2,465.42","2,483.00","2,596.42","2,454.33",-1.25%
2021-06-19,"2,465.42","2,483.00","2,596.42","2,454.33",-1.25%
2021-06-20,"2,465.42","2,483.00","2,596.42","2,454.33",-1.25%
2021-06-21,"2,585.24","2,474.12","2,594.93","2,467.00",4.86%
2021-06-22,"2,554.64","2,585.27","2,616.00","2,547.50",-1.18%
2021-06-23,"2,612.80","2,557.09","2,639.93","2,548.50",2.28%
2021-06-24,"2,640.26","2,611.72","2,657.76","2,607.00",1.05%
2021-06-25,"2,637.10","2,640.12","2,664.99","2,614.44",-0.12%
2021-06-26,"2,637.10","2,640.12","2,664.99","2,614.44",-0.12%
2021-06-27,"2,637.10","2,640.12","2,664.99","2,614.44",-0.12%
2021-06-28,"2,686.19","2,637.82","2,705.00","2,630.33",1.86%
2021-06-29,"2,677.57","2,686.24","2,701.48","2,663.99",-0.32%
2021-06-30,"2,780.62","2,677.62","2,794.41","2,669.75",3.85%
2021-07-01,"2,763.87","2,779.65","2,800.98","2,750.54",-0.60%
2021-07-02,"2,785.54","2,762.77","2,811.07","2,755.83",0.78%
2021-07-03,"2,785.54","2,762.77","2,811.07","2,755.83",0.78%
2021-07-04,"2,785.54","2,762.77","2,811.07","2,755.83",0.78%
2021-07-05,"2,813.50","2,794.50","2,825.63","2,787.75",1.00%
2021-07-06,"2,793.36","2,813.53","2,882.75","2,766.42",-0.72%
2021-07-07,"2,851.17","2,793.55","2,872.89","2,769.50",2.07%
2021-07-08,"2,805.79","2,850.08","2,864.75","2,780.00",-1.59%
2021-07-09,"2,809.34","2,805.83","2,825.55","2,790.25",0.13%
2021-07-10,"2,809.34","2,805.83","2,825.55","2,790.25",0.13%
2021-07-11,"2,809.34","2,805.83","2,825.55","2,790.25",0.13%
2021-07-12,"2,853.75","2,813.90","2,869.60","2,789.73",1.58%
2021-07-13,"2,827.23","2,856.61","2,860.28","2,824.75",-0.93%
2021-07-14,"2,828.13","2,827.03","2,848.50","2,797.28",0.03%
2021-07-15,"2,730.16","2,828.14","2,832.73","2,698.93",-3.46%
2021-07-16,"2,630.00","2,730.17","2,754.74","2,623.58",-3.67%
2021-07-17,"2,630.00","2,730.17","2,754.74","2,623.58",-3.67%
2021-07-18,"2,630.00","2,730.17","2,754.74","2,623.58",-3.67%
2021-07-19,"2,595.65","2,634.56","2,653.14","2,575.89",-1.31%
2021-07-20,"2,633.67","2,595.70","2,659.05","2,572.70",1.46%
2021-07-21,"2,654.27","2,633.70","2,680.76","2,631.85",0.78%
2021-07-22,"2,720.78","2,654.26","2,734.90","2,657.31",2.51%
2021-07-23,"2,672.34","2,717.80","2,741.76","2,653.65",-1.78%
2021-07-24,"2,672.34","2,717.80","2,741.76","2,653.65",-1.78%
2021-07-25,"2,672.34","2,717.80","2,741.76","2,653.65",-1.78%
2021-07-26,"2,657.03","2,676.08","2,710.82","2,656.26",-0.57%
2021-07-27,"2,607.70","2,657.01","2,674.30","2,591.14",-1.86%
2021-07-28,"2,625.80","2,607.77","2,638.77","2,596.93",0.69%
2021-07-29,"2,645.99","2,626.14","2,680.72","2,625.50",0.77%
2021-07-30,"2,660.50","2,645.92","2,670.26","2,628.64",0.55%
2021-07-31,"2,660.50","2,645.92","2,670.26","2,628.64",0.55%
2021-08-01,"2,660.50","2,645.92","2,670.26","2,628.64",0.55%
2021-08-02,"2,680.38","2,661.31","2,699.22","2,656.51",0.75%
2021-08-03,"2,647.73","2,675.38","2,711.10","2,636.85",-1.22%
2021-08-04,"2,647.75","2,647.42","2,683.76","2,646.18",0.00%
2021-08-05,"2,652.18","2,646.37","2,673.70","2,637.70",0.17%
2021-08-06,"2,627.34","2,648.98","2,675.69","2,626.13",-0.94%
2021-08-07,"2,627.34","2,648.98","2,675.69","2,626.13",-0.94%
2021-08-08,"2,627.34","2,648.98","2,675.69","2,626.13",-0.94%
2021-08-09,"2,601.34","2,629.75","2,641.76","2,598.72",-0.99%
2021-08-10,"2,640.85","2,601.34","2,667.88","2,597.18",1.52%
2021-08-11,"2,636.09","2,640.81","2,667.79","2,613.80",-0.18%
2021-08-12,"2,626.40","2,636.02","2,652.07","2,616.94",-0.37%
2021-08-13,"2,649.58","2,624.22","2,670.39","2,608.82",0.88%
2021-08-14,"2,649.58","2,624.22","2,670.39","2,608.82",0.88%
2021-08-15,"2,649.58","2,624.22","2,670.39","2,608.82",0.88%
2021-08-16,"2,605.59","2,644.70","2,657.50","2,578.85",-1.66%
2021-08-17,"2,488.82","2,604.81","2,615.48","2,470.51",-4.48%
2021-08-18,"2,426.67","2,488.83","2,546.10","2,415.92",-2.50%
2021-08-19,"2,312.23","2,426.48","2,440.64","2,303.01",-4.72%
2021-08-20,"2,275.02","2,324.36","2,348.12","2,271.65",-1.61%
2021-08-21,"2,275.02","2,324.36","2,348.12","2,271.65",-1.61%
2021-08-22,"2,275.02","2,324.36","2,348.12","2,271.65",-1.61%
2021-08-23,"2,400.00","2,275.70","2,438.28","2,270.47",5.49%
2021-08-24,"2,473.96","2,402.18","2,483.61","2,395.84",3.08%
2021-08-25,"2,429.70","2,473.84","2,488.26","2,424.64",-1.79%
2021-08-26,"2,391.06","2,429.52","2,435.66","2,367.01",-1.59%
2021-08-27,"2,418.17","2,391.88","2,446.26","2,384.07",1.13%
2021-08-28,"2,418.17","2,391.88","2,446.26","2,384.07",1.13%
2021-08-29,"2,418.17","2,391.88","2,446.26","2,384.07",1.13%
2021-08-30,"2,493.02","2,426.38","2,503.57","2,406.54",3.10%
2021-08-31,"2,466.96","2,493.65","2,506.77","2,467.09",-1.05%
2021-09-01,"2,442.51","2,468.19","2,504.57","2,433.85",-0.99%
2021-09-02,"2,400.51","2,443.64","2,456.50","2,391.02",-1.72%
2021-09-03,"2,423.34","2,400.28","2,443.64","2,390.05",0.95%
2021-09-04,"2,423.34","2,400.28","2,443.64","2,390.05",0.95%
2021-09-05,"2,423.34","2,400.28","2,443.64","2,390.05",0.95%
2021-09-06,"2,410.39","2,422.50","2,446.40","2,395.37",-0.53%
2021-09-07,"2,372.68","2,410.44","2,418.75","2,353.38",-1.56%
2021-09-08,"2,251.25","2,372.83","2,391.25","2,217.16",-5.12%
2021-09-09,"2,178.92","2,251.42","2,276.76","2,147.91",-3.21%
2021-09-10,"2,139.00","2,178.91","2,230.42","2,131.30",-1.83%
2021-09-11,"2,139.00","2,178.91","2,230.42","2,131.30",-1.83%
2021-09-12,"2,139.00","2,178.91","2,230.42","2,131.30",-1.83%
2021-09-13,"2,087.08","2,133.50","2,175.21","2,074.25",-2.43%
2021-09-14,"1,978.56","2,086.91","2,106.03","1,937.50",-5.20%
2021-09-15,"2,008.19","1,978.95","2,047.18","1,956.83",1.50%
2021-09-16,"2,033.59","2,002.67","2,099.05","2,001.98",1.26%
2021-09-17,"2,016.27","2,033.40","2,060.80","1,984.79",-0.85%
2021-09-18,"2,016.27","2,033.40","2,060.80","1,984.79",-0.85%
2021-09-19,"2,016.27","2,033.40","2,060.80","1,984.79",-0.85%
2021-09-20,"1,885.70","2,016.12","2,032.44","1,851.84",-6.48%
2021-09-21,"1,906.16","1,885.82","1,960.03","1,884.87",1.09%
2021-09-22,"2,023.56","1,906.15","2,069.91","1,904.81",6.16%
2021-09-23,"1,983.68","2,023.18","2,084.50","1,962.53",-1.97%
2021-09-24,"1,971.57","1,982.59","2,024.65","1,939.64",-0.61%
2021-09-25,"1,971.57","1,982.59","2,024.65","1,939.64",-0.61%
2021-09-26,"1,971.57","1,982.59","2,024.65","1,939.64",-0.61%
2021-09-27,"1,964.62","1,968.00","2,000.48","1,941.42",-0.35%
2021-09-28,"1,876.45","1,964.67","1,974.65","1,860.91",-4.49%
2021-09-29,"1,864.19","1,876.55","1,918.69","1,845.38",-0.65%
2021-09-30,"1,909.83","1,857.88","1,922.67","1,855.57",2.45%
2021-10-01,"1,918.98","1,909.73","1,940.84","1,865.15",0.48%
2021-10-02,"1,918.98","1,909.73","1,940.84","1,865.15",0.48%
2021-10-03,"1,918.98","1,909.73","1,940.84","1,865.15",0.48%
2021-10-04,"1,904.98","1,919.97","1,936.50","1,880.26",-0.73%
2021-10-05,"1,913.58","1,905.03","1,932.77","1,890.24",0.45%
2021-10-06,"1,889.33","1,913.65","1,920.00","1,849.96",-1.27%
2021-10-07,"1,960.01","1,889.33","2,005.07","1,881.45",3.74%
2021-10-08,"2,077.92","1,959.95","2,088.05","1,950.21",6.02%
2021-10-09,"2,077.92","1,959.95","2,088.05","1,950.21",6.02%
2021-10-10,"2,077.92","1,959.95","2,088.05","1,950.21",6.02%
2021-10-11,"2,112.18","2,122.34","2,185.17","2,110.74",1.65%
2021-10-12,"2,045.34","2,111.00","2,130.59","2,038.56",-3.16%
2021-10-13,"2,105.81","2,045.13","2,154.84","2,043.68",2.96%
2021-10-14,"2,128.54","2,108.45","2,209.90","2,085.47",1.08%
2021-10-15,"2,072.71","2,128.49","2,160.50","2,067.97",-2.62%
2021-10-16,"2,072.71","2,128.49","2,160.50","2,067.97",-2.62%
2021-10-17,"2,072.71","2,128.49","2,160.50","2,067.97",-2.62%
2021-10-18,"2,013.74","2,072.24","2,081.88","1,976.87",-2.85%
2021-10-19,"2,098.95","2,015.09","2,116.63","2,012.68",4.23%
2021-10-20,"2,071.98","2,098.81","2,127.23","2,033.47",-1.28%
2021-10-21,"2,016.67","2,071.86","2,099.49","1,984.56",-2.67%
2021-10-22,"2,021.79","2,016.81","2,047.08","2,001.76",0.25%
2021-10-23,"2,021.79","2,016.81","2,047.08","2,001.76",0.25%
2021-10-24,"2,021.79","2,016.81","2,047.08","2,001.76",0.25%
2021-10-25,"2,056.68","2,017.99","2,077.24","2,018.94",1.73%
2021-10-26,"2,009.69","2,052.83","2,065.50","1,963.32",-2.28%
2021-10-27,"1,963.91","2,010.84","2,027.60","1,942.00",-2.28%
2021-10-28,"1,988.74","1,963.97","2,018.11","1,955.05",1.26%
2021-10-29,"2,002.31","1,990.01","2,013.88","1,943.38",0.68%
2021-10-30,"2,002.31","1,990.01","2,013.88","1,943.38",0.68%
2021-10-31,"2,002.31","1,990.01","2,013.88","1,943.38",0.68%
2021-11-01,"2,047.75","1,996.68","2,077.62","1,977.85",2.27%
2021-11-02,"2,011.13","2,047.74","2,060.26","2,009.23",-1.79%
2021-11-03,"2,000.64","2,011.17","2,031.71","1,980.62",-0.52%
2021-11-04,"1,999.96","1,999.61","2,064.70","1,992.33",-0.03%
2021-11-05,"2,034.57","2,000.17","2,051.35","1,997.04",1.73%
2021-11-06,"2,034.57","2,000.17","2,051.35","1,997.04",1.73%
2021-11-07,"2,034.57","2,000.17","2,051.35","1,997.04",1.73%
2021-11-08,"2,070.56","2,040.31","2,091.51","2,029.76",1.77%
2021-11-09,"2,021.00","2,070.55","2,108.59","2,012.11",-2.39%
2021-11-10,"2,020.86","2,020.97","2,070.26","2,005.65",-0.01%
2021-11-11,"2,058.72","2,023.00","2,089.75","2,022.94",1.87%
2021-11-12,"2,108.87","2,058.66","2,128.41","2,027.65",2.44%
2021-11-13,"2,108.87","2,058.66","2,128.41","2,027.65",2.44%
2021-11-14,"2,108.87","2,058.66","2,128.41","2,027.65",2.44%
2021-11-15,"2,154.00","2,117.13","2,174.50","2,082.60",2.14%
2021-11-16,"2,158.61","2,156.50","2,182.79","2,132.85",0.21%
2021-11-17,"2,188.31","2,157.53","2,197.27","2,148.97",1.38%
2021-11-18,"2,132.96","2,188.36","2,216.77","2,127.43",-2.53%
2021-11-19,"2,061.71","2,133.12","2,152.27","2,057.75",-3.34%
2021-11-20,"2,061.71","2,133.12","2,152.27","2,057.75",-3.34%
2021-11-21,"2,061.71","2,133.12","2,152.27","2,057.75",-3.34%
2021-11-22,"1,953.99","2,057.31","2,082.65","1,947.54",-5.22%
2021-11-23,"1,868.09","1,956.00","1,998.25","1,840.50",-4.40%
2021-11-24,"1,851.50","1,868.17","1,915.37","1,844.51",-0.89%
2021-11-25,"1,859.70","1,852.00","1,917.76","1,849.23",0.44%
2021-11-26,"1,747.95","1,866.18","1,887.76","1,701.51",-6.01%
2021-11-27,"1,747.95","1,866.18","1,887.76","1,701.51",-6.01%
2021-11-28,"1,747.95","1,866.18","1,887.76","1,701.51",-6.01%
2021-11-29,"1,794.36","1,741.72","1,815.83","1,744.22",2.66%
2021-11-30,"1,738.10","1,794.44","1,811.22","1,709.81",-3.14%
2021-12-01,"1,747.29","1,737.56","1,791.00","1,735.30",0.53%
2021-12-02,"1,781.93","1,743.41","1,788.32","1,713.75",1.98%
2021-12-03,"1,809.75","1,781.93","1,865.52","1,773.52",1.56%
2021-12-04,"1,809.75","1,781.93","1,865.52","1,773.52",1.56%
2021-12-05,"1,809.75","1,781.93","1,865.52","1,773.52",1.56%
2021-12-06,"1,854.31","1,814.93","1,864.81","1,757.32",2.46%
2021-12-07,"1,852.97","1,852.50","1,890.10","1,829.30",-0.07%
2021-12-08,"1,855.41","1,851.50","1,881.85","1,835.43",0.13%
2021-12-09,"1,812.36","1,855.27","1,875.85","1,754.38",-2.32%
2021-12-10,"1,761.19","1,811.12","1,824.52","1,740.84",-2.82%
2021-12-11,"1,761.19","1,811.12","1,824.52","1,740.84",-2.82%
2021-12-12,"1,761.19","1,811.12","1,824.52","1,740.84",-2.82%
2021-12-13,"1,681.55","1,762.39","1,794.90","1,665.60",-4.52%
2021-12-14,"1,621.11","1,681.42","1,701.03","1,582.76",-3.59%
2021-12-15,"1,596.99","1,620.00","1,639.52","1,540.22",-1.49%
2021-12-16,"1,729.78","1,597.00","1,739.58","1,594.00",8.31%
2021-12-17,"1,781.59","1,729.77","1,859.25","1,716.69",3.00%
2021-12-18,"1,781.59","1,729.77","1,859.25","1,716.69",3.00%
2021-12-19,"1,781.59","1,729.77","1,859.25","1,716.69",3.00%
2021-12-20,"1,749.12","1,782.30","1,786.00","1,695.44",-1.82%
2021-12-21,"1,792.36","1,751.00","1,836.18","1,742.09",2.47%
2021-12-22,"1,881.72","1,792.99","1,908.26","1,782.96",4.99%
2021-12-23,"1,947.16","1,882.86","1,964.69","1,833.12",3.48%
2021-12-24,"1,948.54","1,950.00","1,962.39","1,945.36",0.07%
2021-12-25,"1,948.54","1,950.00","1,962.39","1,945.36",0.07%
2021-12-26,"1,948.54","1,950.00","1,962.39","1,945.36",0.07%
2021-12-27,"1,970.62","1,957.63","2,002.13","1,936.47",1.13%
2021-12-28,"1,989.33","1,973.00","2,022.10","1,888.37",0.95%
2021-12-29,"1,983.16","1,989.96","2,000.19","1,944.85",-0.31%
2021-12-30,"1,965.40","1,983.45","2,021.95","1,943.93",-0.90%
2021-12-31,"1,892.27","1,965.33","1,970.50","1,860.50",-3.72%
