,Date, Open, High, Low, Close
1430,2019-01-20,24534.19,24750.22,24459.03,24706.35
1431,2019-01-21,24534.19,24750.22,24459.03,24706.35
1432,2019-01-22,24607.76,24607.76,24244.31,24404.48
1433,2019-01-23,24577.25,24700.98,24307.17,24575.62
1434,2019-01-24,24579.96,24626.3,24422.73,24553.24
1435,2019-01-25,24687.21,24860.15,24676.75,24737.2
1436,2019-01-26,24687.21,24860.15,24676.75,24737.2
1437,2019-01-27,24687.21,24860.15,24676.75,24737.2
1438,2019-01-28,24596.98,24596.98,24323.94,24528.22
1439,2019-01-29,24519.62,24674.87,24504.04,24579.96
1440,2019-01-30,24826.52,25109.62,24790.9,25014.86
1441,2019-01-31,24954.48,25049.62,24842.09,24999.67
1442,2019-02-01,25025.31,25193.15,24982.49,25063.89
1443,2019-02-02,25025.31,25193.15,24982.49,25063.89
1444,2019-02-03,25025.31,25193.15,24982.49,25063.89
1445,2019-02-04,25062.12,25239.91,24977.67,25239.37
1446,2019-02-05,25287.93,25427.32,25287.65,25411.52
1447,2019-02-06,25371.57,25439.04,25312.06,25390.3
1448,2019-02-07,25265.81,25314.26,25000.52,25169.53
1449,2019-02-08,25042.36,25106.39,24883.04,25106.33
1450,2019-02-09,25042.36,25106.39,24883.04,25106.33
1451,2019-02-10,25042.36,25106.39,24883.04,25106.33
1452,2019-02-11,25142.81,25196.75,25009.1,25053.11
1453,2019-02-12,25152.03,25458.98,25152.03,25425.76
1454,2019-02-13,25480.86,25625.95,25480.86,25543.27
1455,2019-02-14,25460.65,25558.9,25308.09,25439.39
1456,2019-02-15,25564.63,25883.72,25564.63,25883.25
1457,2019-02-16,25564.63,25883.72,25564.63,25883.25
1458,2019-02-17,25564.63,25883.72,25564.63,25883.25
1459,2019-02-18,25564.63,25883.72,25564.63,25883.25
1460,2019-02-19,25849.85,25961.44,25820.01,25891.32
1461,2019-02-20,25872.26,25986.2,25846.48,25954.44
1462,2019-02-21,25922.41,25938.88,25762.21,25850.63
1463,2019-02-22,25906.27,26052.9,25906.27,26031.81
1464,2019-02-23,25906.27,26052.9,25906.27,26031.81
1465,2019-02-24,25906.27,26052.9,25906.27,26031.81
1466,2019-02-25,26126.15,26241.42,26080.66,26091.95
1467,2019-02-26,26051.61,26155.29,25966.01,26057.98
1468,2019-02-27,25995.6,26039.68,25877.24,25985.16
1469,2019-02-28,25984.28,26029.21,25896.56,25916.0
1470,2019-03-01,26019.67,26143.92,25914.37,26026.32
1471,2019-03-02,26019.67,26143.92,25914.37,26026.32
1472,2019-03-03,26019.67,26143.92,25914.37,26026.32
1473,2019-03-04,26122.19,26155.98,25611.55,25819.65
1474,2019-03-05,25829.07,25877.15,25725.63,25806.63
1475,2019-03-06,25818.76,25837.61,25633.71,25673.46
1476,2019-03-07,25645.45,25645.45,25352.55,25473.23
1477,2019-03-08,25347.38,25466.14,25252.46,25450.24
1478,2019-03-09,25347.38,25466.14,25252.46,25450.24
1479,2019-03-10,25347.38,25466.14,25252.46,25450.24
1480,2019-03-11,25208.0,25661.63,25208.0,25650.88
1481,2019-03-12,25600.3,25675.44,25522.17,25554.66
1482,2019-03-13,25637.23,25776.49,25571.31,25702.89
1483,2019-03-14,25692.31,25752.84,25621.31,25709.94
1484,2019-03-15,25720.96,25927.91,25649.7,25848.87
1485,2019-03-16,25720.96,25927.91,25649.7,25848.87
1486,2019-03-17,25720.96,25927.91,25649.7,25848.87
1487,2019-03-18,25801.88,25924.77,25785.66,25914.1
1488,2019-03-19,25987.87,26109.68,25814.92,25887.38
1489,2019-03-20,25867.79,25929.52,25670.63,25745.67
1490,2019-03-21,25688.44,26009.9,25657.78,25962.51
1491,2019-03-22,25844.65,25877.01,25501.45,25502.32
1492,2019-03-23,25844.65,25877.01,25501.45,25502.32
1493,2019-03-24,25844.65,25877.01,25501.45,25502.32
1494,2019-03-25,25490.72,25603.27,25372.26,25516.83
1495,2019-03-26,25649.56,25796.29,25544.78,25657.73
1496,2019-03-27,25676.34,25758.17,25425.27,25625.59
1497,2019-03-28,25693.32,25743.41,25576.69,25717.46
1498,2019-03-29,25827.31,25949.32,25771.67,25928.68
1499,2019-03-30,25827.31,25949.32,25771.67,25928.68
1500,2019-03-31,25827.31,25949.32,25771.67,25928.68
1501,2019-04-01,26075.1,26280.9,26071.69,26258.42
1502,2019-04-02,26213.55,26221.24,26122.31,26179.13
1503,2019-04-03,26238.03,26282.17,26138.47,26218.13
1504,2019-04-04,26213.42,26398.9,26212.78,26384.63
1505,2019-04-05,26427.56,26487.57,26370.82,26424.99
1506,2019-04-06,26427.56,26487.57,26370.82,26424.99
1507,2019-04-07,26427.56,26487.57,26370.82,26424.99
1508,2019-04-08,26312.67,26344.65,26246.03,26341.02
1509,2019-04-09,26243.54,26246.34,26103.14,26150.58
1510,2019-04-10,26173.71,26209.49,26101.24,26157.16
1511,2019-04-11,26188.21,26229.88,26062.59,26143.05
1512,2019-04-12,26357.79,26436.68,26309.72,26412.3
1513,2019-04-13,26357.79,26436.68,26309.72,26412.3
1514,2019-04-14,26357.79,26436.68,26309.72,26412.3
1515,2019-04-15,26407.76,26424.85,26316.42,26384.77
1516,2019-04-16,26482.19,26530.71,26397.19,26452.66
1517,2019-04-17,26468.53,26501.02,26391.86,26449.54
1518,2019-04-18,26463.37,26602.42,26444.53,26559.54
1519,2019-04-19,26463.37,26602.42,26444.53,26559.54
1520,2019-04-20,26463.37,26602.42,26444.53,26559.54
1521,2019-04-21,26463.37,26602.42,26444.53,26559.54
1522,2019-04-22,26510.77,26553.05,26458.61,26511.05
1523,2019-04-23,26513.83,26695.96,26503.56,26656.39
1524,2019-04-24,26652.56,26680.58,26582.86,26597.05
1525,2019-04-25,26426.37,26536.48,26310.28,26462.08
1526,2019-04-26,26454.62,26543.56,26392.55,26543.33
1527,2019-04-27,26454.62,26543.56,26392.55,26543.33
1528,2019-04-28,26454.62,26543.56,26392.55,26543.33
1529,2019-04-29,26559.87,26602.54,26520.75,26554.39
1530,2019-04-30,26594.56,26614.04,26419.47,26592.91
1531,2019-05-01,26639.06,26689.39,26426.38,26430.14
1532,2019-05-02,26407.15,26454.69,26180.36,26307.79
1533,2019-05-03,26379.14,26534.96,26370.09,26504.95
1534,2019-05-04,26379.14,26534.96,26370.09,26504.95
1535,2019-05-05,26379.14,26534.96,26370.09,26504.95
1536,2019-05-06,26160.62,26476.27,26033.95,26438.48
1537,2019-05-07,26276.9,26276.9,25789.71,25965.09
1538,2019-05-08,25933.79,26118.1,25889.41,25967.33
1539,2019-05-09,25878.85,25884.89,25517.39,25828.36
1540,2019-05-10,25763.72,26019.32,25469.86,25942.37
1541,2019-05-11,25763.72,26019.32,25469.86,25942.37
1542,2019-05-12,25763.72,26019.32,25469.86,25942.37
1543,2019-05-13,25568.06,25568.06,25222.51,25324.99
1544,2019-05-14,25384.03,25688.96,25384.03,25532.05
1545,2019-05-15,25400.13,25724.89,25341.94,25648.02
1546,2019-05-16,25692.14,25957.63,25692.14,25862.68
1547,2019-05-17,25719.95,25948.74,25657.78,25764.0
1548,2019-05-18,25719.95,25948.74,25657.78,25764.0
1549,2019-05-19,25719.95,25948.74,25657.78,25764.0
1550,2019-05-20,25655.31,25751.71,25560.55,25679.9
1551,2019-05-21,25782.34,25898.27,25779.61,25877.33
1552,2019-05-22,25818.46,25878.21,25755.11,25776.61
1553,2019-05-23,25657.99,25657.99,25328.09,25490.47
1554,2019-05-24,25551.07,25670.81,25496.2,25585.69
1555,2019-05-25,25551.07,25670.81,25496.2,25585.69
1556,2019-05-26,25551.07,25670.81,25496.2,25585.69
1557,2019-05-27,25551.07,25670.81,25496.2,25585.69
1558,2019-05-28,25616.55,25717.63,25342.28,25347.77
1559,2019-05-29,25231.46,25231.46,24938.24,25126.41
1560,2019-05-30,25139.94,25218.54,25066.75,25169.88
1561,2019-05-31,25046.31,25046.31,24809.51,24815.04
1562,2019-06-01,25046.31,25046.31,24809.51,24815.04
1563,2019-06-02,25046.31,25046.31,24809.51,24815.04
1564,2019-06-03,24830.16,24935.21,24680.57,24819.78
1565,2019-06-04,24962.82,25343.77,24962.82,25332.18
1566,2019-06-05,25451.0,25544.66,25373.58,25539.57
1567,2019-06-06,25567.45,25800.3,25518.05,25720.66
1568,2019-06-07,25768.72,26072.75,25768.72,25983.94
1569,2019-06-08,25768.72,26072.75,25768.72,25983.94
1570,2019-06-09,25768.72,26072.75,25768.72,25983.94
1571,2019-06-10,26090.22,26210.61,26054.31,26062.68
1572,2019-06-11,26180.59,26248.67,25998.87,26048.51
1573,2019-06-12,26040.3,26082.1,25958.66,26004.83
1574,2019-06-13,26036.94,26146.91,25995.71,26106.77
1575,2019-06-14,26076.36,26162.28,25988.09,26089.61
1576,2019-06-15,26076.36,26162.28,25988.09,26089.61
1577,2019-06-16,26076.36,26162.28,25988.09,26089.61
1578,2019-06-17,26108.53,26165.78,26049.8,26112.53
1579,2019-06-18,26228.88,26527.19,26227.76,26465.54
1580,2019-06-19,26490.16,26569.75,26415.05,26504.0
1581,2019-06-20,26665.38,26798.63,26539.69,26753.17
1582,2019-06-21,26749.12,26907.37,26705.87,26719.13
1583,2019-06-22,26749.12,26907.37,26705.87,26719.13
1584,2019-06-23,26749.12,26907.37,26705.87,26719.13
1585,2019-06-24,26727.61,26806.52,26723.37,26727.54
1586,2019-06-25,26731.61,26752.31,26527.66,26548.22
1587,2019-06-26,26599.42,26660.04,26536.33,26536.82
1588,2019-06-27,26523.72,26607.24,26465.32,26526.58
1589,2019-06-28,26605.93,26638.35,26522.27,26599.96
1590,2019-06-29,26605.93,26638.35,26522.27,26599.96
1591,2019-06-30,26605.93,26638.35,26522.27,26599.96
1592,2019-07-01,26805.86,26890.64,26616.21,26717.43
1593,2019-07-02,26719.53,26787.56,26632.65,26786.68
1594,2019-07-03,26832.32,26966.0,26831.44,26966.0
1595,2019-07-04,26832.32,26966.0,26831.44,26966.0
1596,2019-07-05,26867.75,26950.81,26733.33,26922.12
1597,2019-07-06,26867.75,26950.81,26733.33,26922.12
1598,2019-07-07,26867.75,26950.81,26733.33,26922.12
1599,2019-07-08,26835.64,26839.14,26744.87,26806.14
1600,2019-07-09,26725.12,26807.7,26665.57,26783.49
1601,2019-07-10,26851.96,26983.45,26813.11,26860.2
1602,2019-07-11,26950.16,27088.45,26916.32,27088.08
1603,2019-07-12,27139.49,27333.79,27135.45,27332.03
1604,2019-07-13,27139.49,27333.79,27135.45,27332.03
1605,2019-07-14,27139.49,27333.79,27135.45,27332.03
1606,2019-07-15,27364.69,27364.69,27294.17,27359.16
1607,2019-07-16,27349.32,27398.68,27290.24,27335.63
1608,2019-07-17,27320.91,27343.06,27218.38,27219.85
1609,2019-07-18,27191.98,27266.81,27068.79,27222.97
1610,2019-07-19,27246.38,27342.96,27145.78,27154.2
1611,2019-07-20,27246.38,27342.96,27145.78,27154.2
1612,2019-07-21,27246.38,27342.96,27145.78,27154.2
1613,2019-07-22,27174.18,27227.77,27088.9,27171.9
1614,2019-07-23,27231.86,27368.81,27204.58,27349.19
1615,2019-07-24,27262.24,27291.04,27191.12,27269.97
1616,2019-07-25,27247.39,27298.43,27062.48,27140.98
1617,2019-07-26,27166.0,27213.7,27123.25,27192.45
1618,2019-07-27,27166.0,27213.7,27123.25,27192.45
1619,2019-07-28,27166.0,27213.7,27123.25,27192.45
1620,2019-07-29,27192.24,27275.85,27178.06,27221.35
1621,2019-07-30,27145.39,27224.36,27069.86,27198.02
1622,2019-07-31,27244.67,27281.65,26719.6,26864.27
1623,2019-08-01,26879.86,27175.59,26548.71,26583.42
1624,2019-08-02,26528.66,26570.02,26249.22,26485.01
1625,2019-08-03,26528.66,26570.02,26249.22,26485.01
1626,2019-08-04,26528.66,26570.02,26249.22,26485.01
1627,2019-08-05,26259.23,26259.23,25523.38,25717.74
1628,2019-08-06,25810.62,26038.68,25710.87,26029.52
1629,2019-08-07,25814.22,26073.21,25440.39,26007.07
1630,2019-08-08,26086.52,26383.61,26038.1,26378.19
1631,2019-08-09,26337.09,26413.36,26097.64,26287.44
1632,2019-08-10,26337.09,26413.36,26097.64,26287.44
1633,2019-08-11,26337.09,26413.36,26097.64,26287.44
1634,2019-08-12,26169.91,26178.95,25824.94,25907.37
1635,2019-08-13,25888.88,26426.97,25833.25,26279.91
1636,2019-08-14,26035.08,26035.08,25471.59,25479.42
1637,2019-08-15,25514.25,25639.69,25339.6,25579.39
1638,2019-08-16,25678.17,25929.65,25678.17,25886.01
1639,2019-08-17,25678.17,25929.65,25678.17,25886.01
1640,2019-08-18,25678.17,25929.65,25678.17,25886.01
1641,2019-08-19,26020.06,26222.32,26020.06,26135.79
1642,2019-08-20,26086.86,26160.12,25952.0,25962.44
1643,2019-08-21,26145.36,26268.32,26141.77,26202.73
1644,2019-08-22,26271.64,26388.78,26099.01,26252.24
1645,2019-08-23,26134.21,26320.29,25507.18,25628.9
1646,2019-08-24,26134.21,26320.29,25507.18,25628.9
1647,2019-08-25,26134.21,26320.29,25507.18,25628.9
1648,2019-08-26,25826.05,25941.25,25716.39,25898.83
1649,2019-08-27,26014.46,26054.02,25721.85,25777.9
1650,2019-08-28,25712.99,26041.57,25637.43,26036.1
1651,2019-08-29,26249.09,26408.84,26185.71,26362.25
1652,2019-08-30,26476.39,26514.62,26295.59,26403.28
1653,2019-08-31,26476.39,26514.62,26295.59,26403.28
1654,2019-09-01,26476.39,26514.62,26295.59,26403.28
1655,2019-09-02,26476.39,26514.62,26295.59,26403.28
1656,2019-09-03,26198.26,26198.26,25978.22,26118.02
1657,2019-09-04,26301.99,26362.35,26244.44,26355.47
1658,2019-09-05,26603.15,26836.3,26603.15,26728.15
1659,2019-09-06,26790.25,26860.87,26708.39,26797.46
1660,2019-09-07,26790.25,26860.87,26708.39,26797.46
1661,2019-09-08,26790.25,26860.87,26708.39,26797.46
1662,2019-09-09,26866.23,26900.83,26762.18,26835.51
1663,2019-09-10,26805.83,26909.43,26717.05,26909.43
1664,2019-09-11,26928.05,27137.04,26885.48,27137.04
1665,2019-09-12,27197.32,27306.73,27105.01,27182.45
1666,2019-09-13,27216.67,27277.55,27193.95,27219.52
1667,2019-09-14,27216.67,27277.55,27193.95,27219.52
1668,2019-09-15,27216.67,27277.55,27193.95,27219.52
1669,2019-09-16,27146.06,27172.87,27032.56,27076.82
1670,2019-09-17,27010.12,27110.8,26984.14,27110.8
1671,2019-09-18,27075.39,27161.93,26899.15,27147.08
1672,2019-09-19,27186.05,27272.17,27064.21,27094.79
1673,2019-09-20,27102.18,27194.75,26926.68,26935.07
1674,2019-09-21,27102.18,27194.75,26926.68,26935.07
1675,2019-09-22,27102.18,27194.75,26926.68,26935.07
1676,2019-09-23,26851.45,27011.07,26831.34,26949.99
1677,2019-09-24,27034.07,27079.68,26704.96,26807.77
1678,2019-09-25,26866.71,27016.56,26755.86,26970.71
1679,2019-09-26,27004.11,27015.07,26803.84,26891.12
1680,2019-09-27,26987.26,27012.54,26715.82,26820.25
1681,2019-09-28,26987.26,27012.54,26715.82,26820.25
1682,2019-09-29,26987.26,27012.54,26715.82,26820.25
1683,2019-09-30,26852.33,26998.86,26852.33,26916.83
1684,2019-10-01,26962.54,27046.21,26562.22,26573.04
1685,2019-10-02,26425.86,26438.04,25974.12,26078.62
1686,2019-10-03,26039.02,26205.2,25743.46,26201.04
1687,2019-10-04,26271.7,26590.74,26271.7,26573.72
1688,2019-10-05,26271.7,26590.74,26271.7,26573.72
1689,2019-10-06,26271.7,26590.74,26271.7,26573.72
1690,2019-10-07,26502.33,26655.84,26424.54,26478.02
1691,2019-10-08,26276.59,26421.81,26139.8,26164.04
1692,2019-10-09,26308.23,26424.31,26249.75,26346.01
1693,2019-10-10,26317.35,26603.31,26314.51,26496.67
1694,2019-10-11,26694.2,27013.97,26694.2,26816.59
1695,2019-10-12,26694.2,27013.97,26694.2,26816.59
1696,2019-10-13,26694.2,27013.97,26694.2,26816.59
1697,2019-10-14,26766.43,26874.33,26749.18,26787.36
1698,2019-10-15,26811.2,27120.11,26811.2,27024.8
1699,2019-10-16,26972.31,27058.34,26943.29,27001.98
1700,2019-10-17,27032.38,27112.16,26970.29,27025.88
1701,2019-10-18,27004.49,27018.25,26770.13,26770.2
1702,2019-10-19,27004.49,27018.25,26770.13,26770.2
1703,2019-10-20,27004.49,27018.25,26770.13,26770.2
1704,2019-10-21,26852.67,26852.67,26747.62,26827.64
1705,2019-10-22,26850.43,26946.64,26782.61,26788.1
1706,2019-10-23,26835.24,26896.89,26745.0,26833.95
1707,2019-10-24,26893.93,26931.78,26714.34,26805.53
1708,2019-10-25,26789.61,27015.37,26765.68,26958.06
1709,2019-10-26,26789.61,27015.37,26765.68,26958.06
1710,2019-10-27,26789.61,27015.37,26765.68,26958.06
1711,2019-10-28,27040.33,27167.88,27028.71,27090.72
1712,2019-10-29,27061.07,27165.94,27039.76,27071.42
1713,2019-10-30,27110.71,27204.36,26999.64,27186.69
1714,2019-10-31,27188.37,27188.37,26918.29,27046.23
1715,2019-11-01,27142.95,27347.43,27142.95,27347.36
1716,2019-11-02,27142.95,27347.43,27142.95,27347.36
1717,2019-11-03,27142.95,27347.43,27142.95,27347.36
1718,2019-11-04,27402.06,27517.58,27402.06,27462.11
1719,2019-11-05,27500.23,27560.36,27453.55,27492.63
1720,2019-11-06,27502.74,27526.05,27407.81,27492.56
1721,2019-11-07,27590.16,27774.67,27590.16,27674.8
1722,2019-11-08,27686.2,27694.95,27578.97,27681.24
1723,2019-11-09,27686.2,27694.95,27578.97,27681.24
1724,2019-11-10,27686.2,27694.95,27578.97,27681.24
1725,2019-11-11,27580.66,27714.39,27517.67,27691.49
1726,2019-11-12,27701.59,27770.86,27635.32,27691.49
1727,2019-11-13,27622.04,27806.4,27587.2,27783.59
1728,2019-11-14,27757.2,27800.71,27676.97,27781.96
1729,2019-11-15,27843.54,28004.89,27843.54,28004.89
1730,2019-11-16,27843.54,28004.89,27843.54,28004.89
1731,2019-11-17,27843.54,28004.89,27843.54,28004.89
1732,2019-11-18,27993.22,28040.97,27969.24,28036.22
1733,2019-11-19,28079.76,28090.21,27894.52,27934.02
1734,2019-11-20,27879.55,27897.28,27675.28,27821.09
1735,2019-11-21,27820.28,27828.33,27708.34,27766.29
1736,2019-11-22,27831.23,27898.46,27773.98,27875.62
1737,2019-11-23,27831.23,27898.46,27773.98,27875.62
1738,2019-11-24,27831.23,27898.46,27773.98,27875.62
1739,2019-11-25,27917.77,28068.69,27917.77,28066.47
1740,2019-11-26,28080.75,28146.02,28042.21,28121.68
1741,2019-11-27,28156.47,28174.97,28075.23,28164.0
1742,2019-11-28,28156.47,28174.97,28075.23,28164.0
1743,2019-11-29,28103.16,28119.51,28042.53,28051.41
1744,2019-11-30,28103.16,28119.51,28042.53,28051.41
1745,2019-12-01,28103.16,28119.51,28042.53,28051.41
1746,2019-12-02,28109.74,28109.84,27782.35,27783.04
1747,2019-12-03,27501.98,27524.74,27325.13,27502.81
1748,2019-12-04,27634.63,27727.45,27612.08,27649.78
1749,2019-12-05,27736.05,27745.2,27562.8,27677.79
1750,2019-12-06,27839.68,28035.85,27839.68,28015.06
1751,2019-12-07,27839.68,28035.85,27839.68,28015.06
1752,2019-12-08,27839.68,28035.85,27839.68,28015.06
1753,2019-12-09,27987.05,28010.42,27906.14,27909.6
1754,2019-12-10,27900.65,27949.02,27804.0,27881.72
1755,2019-12-11,27867.31,27925.5,27801.8,27911.3
1756,2019-12-12,27898.34,28224.95,27859.87,28132.05
1757,2019-12-13,28123.64,28290.73,28028.32,28135.38
1758,2019-12-14,28123.64,28290.73,28028.32,28135.38
1759,2019-12-15,28123.64,28290.73,28028.32,28135.38
1760,2019-12-16,28191.67,28337.49,28191.67,28235.89
1761,2019-12-17,28221.75,28328.63,28220.56,28267.16
1762,2019-12-18,28291.44,28323.25,28239.28,28239.28
1763,2019-12-19,28278.31,28381.48,28278.24,28376.96
1764,2019-12-20,28608.64,28608.64,28445.6,28455.09
1765,2019-12-21,28608.64,28608.64,28445.6,28455.09
1766,2019-12-22,28608.64,28608.64,28445.6,28455.09
1767,2019-12-23,28491.78,28582.49,28491.78,28551.53
1768,2019-12-24,28572.57,28576.8,28503.21,28515.45
1769,2019-12-25,28572.57,28576.8,28503.21,28515.45
1770,2019-12-26,28539.46,28624.1,28535.15,28621.39
1771,2019-12-27,28675.34,28701.66,28608.98,28645.26
1772,2019-12-28,28675.34,28701.66,28608.98,28645.26
1773,2019-12-29,28675.34,28701.66,28608.98,28645.26
1774,2019-12-30,28654.76,28664.69,28428.98,28462.14
1775,2019-12-31,28414.64,28547.35,28376.49,28538.44
1776,2020-01-01,28414.64,28547.35,28376.49,28538.44
1777,2020-01-02,28638.97,28872.8,28627.77,28868.8
1778,2020-01-03,28553.33,28716.31,28500.36,28634.88
1779,2020-01-04,28553.33,28716.31,28500.36,28634.88
1780,2020-01-05,28553.33,28716.31,28500.36,28634.88
1781,2020-01-06,28465.5,28708.02,28418.63,28703.38
1782,2020-01-07,28639.18,28685.5,28565.28,28583.68
1783,2020-01-08,28556.14,28866.18,28522.51,28745.09
1784,2020-01-09,28851.97,28988.01,28844.31,28956.9
1785,2020-01-10,28977.52,29009.07,28789.1,28823.77
1786,2020-01-11,28977.52,29009.07,28789.1,28823.77
1787,2020-01-12,28977.52,29009.07,28789.1,28823.77
1788,2020-01-13,28869.01,28909.91,28819.43,28907.05
1789,2020-01-14,28895.5,29054.16,28872.27,28939.67
1790,2020-01-15,28901.8,29127.59,28897.35,29030.22
1791,2020-01-16,29131.95,29300.32,29131.95,29297.64
1792,2020-01-17,29313.31,29373.62,29289.91,29348.1
1793,2020-01-18,29313.31,29373.62,29289.91,29348.1
1794,2020-01-19,29313.31,29373.62,29289.91,29348.1
1795,2020-01-20,29313.31,29373.62,29289.91,29348.1
1796,2020-01-21,29269.05,29341.21,29146.47,29196.04
1797,2020-01-22,29263.63,29320.2,29172.26,29186.27
1798,2020-01-23,29111.02,29190.47,28966.98,29160.09
1799,2020-01-24,29230.39,29288.79,28843.31,28989.73
1800,2020-01-25,29230.39,29288.79,28843.31,28989.73
1801,2020-01-26,29230.39,29288.79,28843.31,28989.73
1802,2020-01-27,28542.49,28671.79,28440.47,28535.8
1803,2020-01-28,28594.28,28823.23,28575.75,28722.85
1804,2020-01-29,28820.53,28944.24,28728.19,28734.45
1805,2020-01-30,28640.16,28879.71,28489.76,28859.44
1806,2020-01-31,28813.04,28813.04,28169.53,28256.03
1807,2020-02-01,28813.04,28813.04,28169.53,28256.03
1808,2020-02-02,28813.04,28813.04,28169.53,28256.03
1809,2020-02-03,28319.65,28630.39,28319.65,28399.81
1810,2020-02-04,28696.74,28904.88,28696.74,28807.63
1811,2020-02-05,29048.73,29308.89,29000.85,29290.85
1812,2020-02-06,29388.58,29408.05,29246.93,29379.77
1813,2020-02-07,29286.92,29286.92,29056.98,29102.51
1814,2020-02-08,29286.92,29286.92,29056.98,29102.51
1815,2020-02-09,29286.92,29286.92,29056.98,29102.51
1816,2020-02-10,28995.66,29278.07,28995.66,29276.82
1817,2020-02-11,29390.71,29415.39,29210.47,29276.34
1818,2020-02-12,29406.75,29568.57,29406.75,29551.42
1819,2020-02-13,29436.03,29535.4,29345.93,29423.31
1820,2020-02-14,29440.47,29463.04,29283.18,29398.08
1821,2020-02-15,29440.47,29463.04,29283.18,29398.08
1822,2020-02-16,29440.47,29463.04,29283.18,29398.08
1823,2020-02-17,29398.08,29398.08,29398.08,29398.08
1824,2020-02-18,29282.78,29330.16,29116.81,29232.19
1825,2020-02-19,29312.7,29409.09,29274.38,29348.03
1826,2020-02-20,29296.25,29368.45,28959.65,29219.98
1827,2020-02-21,29146.53,29146.53,28892.7,28992.41
1828,2020-02-22,29146.53,29146.53,28892.7,28992.41
1829,2020-02-23,29146.53,29146.53,28892.7,28992.41
1830,2020-02-24,28402.93,28402.93,27912.44,27960.8
1831,2020-02-25,28037.65,28149.2,26997.62,27081.36
1832,2020-02-26,27159.46,27542.78,26890.97,26957.59
1833,2020-02-27,26526.0,26775.31,25752.82,25766.64
1834,2020-02-28,25270.83,25494.24,24681.01,25409.36
1835,2020-02-29,25270.83,25494.24,24681.01,25409.36
1836,2020-03-01,25270.83,25494.24,24681.01,25409.36
1837,2020-03-02,25590.51,26706.17,25391.96,26703.32
1838,2020-03-03,26762.47,27084.59,25706.28,25917.41
1839,2020-03-04,26383.68,27102.34,26286.31,27090.86
1840,2020-03-05,26671.92,26671.92,25943.33,26121.28
1841,2020-03-06,25457.21,25994.38,25226.62,25864.78
1842,2020-03-07,25457.21,25994.38,25226.62,25864.78
1843,2020-03-08,25457.21,25994.38,25226.62,25864.78
1844,2020-03-09,24992.36,24992.36,23706.07,23851.02
1845,2020-03-10,24453.0,25020.99,23690.34,25018.16
1846,2020-03-11,24604.63,24604.63,23328.32,23553.22
1847,2020-03-12,22184.71,22837.95,21154.46,21200.62
1848,2020-03-13,21973.82,23189.76,21285.37,23185.62
1849,2020-03-14,21973.82,23189.76,21285.37,23185.62
1850,2020-03-15,21973.82,23189.76,21285.37,23185.62
1851,2020-03-16,20917.53,21768.28,20116.46,20188.52
1852,2020-03-17,20487.05,21379.35,19882.26,21237.38
1853,2020-03-18,20188.69,20489.33,18917.46,19898.92
1854,2020-03-19,19830.01,20442.63,19177.13,20087.19
1855,2020-03-20,20253.15,20531.26,19094.27,19173.98
1856,2020-03-21,20253.15,20531.26,19094.27,19173.98
1857,2020-03-22,20253.15,20531.26,19094.27,19173.98
1858,2020-03-23,19028.36,19121.01,18213.65,18591.93
1859,2020-03-24,19722.19,20737.7,19649.25,20704.91
1860,2020-03-25,21050.34,22019.93,20538.34,21200.55
1861,2020-03-26,21468.38,22595.06,21427.1,22552.17
1862,2020-03-27,21898.47,22327.57,21469.27,21636.78
1863,2020-03-28,21898.47,22327.57,21469.27,21636.78
1864,2020-03-29,21898.47,22327.57,21469.27,21636.78
1865,2020-03-30,21678.22,22378.09,21522.08,22327.48
1866,2020-03-31,22208.42,22480.37,21852.08,21917.16
1867,2020-04-01,21227.38,21487.24,20784.43,20943.51
1868,2020-04-02,20819.46,21477.77,20735.02,21413.44
1869,2020-04-03,21285.93,21447.81,20863.09,21052.53
1870,2020-04-04,21285.93,21447.81,20863.09,21052.53
1871,2020-04-05,21285.93,21447.81,20863.09,21052.53
1872,2020-04-06,21693.63,22783.45,21693.63,22679.99
1873,2020-04-07,23537.44,23617.24,22634.45,22653.86
1874,2020-04-08,22893.47,23513.4,22682.99,23433.57
1875,2020-04-09,23690.66,24008.99,23504.09,23719.37
1876,2020-04-10,23690.66,24008.99,23504.09,23719.37
1877,2020-04-11,23690.66,24008.99,23504.09,23719.37
1878,2020-04-12,23690.66,24008.99,23504.09,23719.37
1879,2020-04-13,23698.93,23698.93,23095.35,23390.77
1880,2020-04-14,23690.57,24040.58,23683.44,23949.76
1881,2020-04-15,23600.72,23649.72,23233.32,23504.35
1882,2020-04-16,23543.66,23598.08,23211.38,23537.68
1883,2020-04-17,23817.15,24264.21,23817.15,24242.49
1884,2020-04-18,23817.15,24264.21,23817.15,24242.49
1885,2020-04-19,23817.15,24264.21,23817.15,24242.49
1886,2020-04-20,24095.1,24108.69,23627.19,23650.44
1887,2020-04-21,23365.25,23365.25,22941.88,23018.88
1888,2020-04-22,23437.34,23613.1,23339.6,23475.82
1889,2020-04-23,23543.09,23885.36,23483.35,23515.26
1890,2020-04-24,23628.24,23826.0,23417.68,23775.27
1891,2020-04-25,23628.24,23826.0,23417.68,23775.27
1892,2020-04-26,23628.24,23826.0,23417.68,23775.27
1893,2020-04-27,23866.15,24207.65,23840.61,24133.78
1894,2020-04-28,24357.17,24512.24,24031.2,24101.55
1895,2020-04-29,24490.37,24764.77,24453.99,24633.86
