date,RV
2020-05-13,0.0008597256450167
2020-05-14,0.0009457282274454
2020-05-15,0.0018980123577555
2020-05-16,0.0001719790739026
2020-05-17,0.0013530509776064
2020-05-18,0.0006687961311387
2020-05-19,0.001006151142207
2020-05-20,0.0012317914676613
2020-05-21,0.0011329846592708
2020-05-22,0.0002985228879221
2020-05-23,0.0002648232375037
2020-05-24,0.0014723420637527
2020-05-25,0.0006044406474516
2020-05-26,0.0004661009972162
2020-05-27,0.0011775211070446
2020-05-28,0.0010060711806222
2020-05-29,0.0001984643386814
2020-05-30,0.0005169599200699
2020-05-31,0.0003452229040606
2020-06-01,0.0039633014448964
2020-06-02,0.004416995027708
2020-06-03,0.0002323570784922
2020-06-04,0.0004533964808069
2020-06-05,0.0001941982639702
2020-06-06,0.0001048302070856
2020-06-07,0.0009978951546736
2020-06-08,0.0001079654580076
2020-06-09,0.0001344406900155
2020-06-10,0.0001165071465931
2020-06-11,0.0014995091523622
2020-06-12,0.0002715096716786
2020-06-13,0.0001366479220783
2020-06-14,6.78914614299563e-05
2020-06-15,0.0009367189178009
2020-06-16,0.0003337763707116
2020-06-17,0.0005659327421426
2020-06-18,4.414765106186136e-05
2020-06-19,0.0002964021481601
2020-06-20,0.0001326445553817
2020-06-21,4.315081155601769e-05
2020-06-22,0.0003457176556474
2020-06-23,7.628518307512582e-05
2020-06-24,0.0007004897695395
2020-06-25,0.0006548356225261
2020-06-26,0.0001698278630166
2020-06-27,0.0005218948652614
2020-06-28,0.0002185409753511
2020-06-29,3.797401862119089e-05
2020-06-30,2.5840495953785405e-05
2020-07-01,0.0001377275126997
2020-07-02,0.0002803599095055
2020-07-03,1.2449596037621068e-05
2020-07-04,5.180359610563154e-05
2020-07-05,7.770476250640228e-05
2020-07-06,0.0002699719504508
2020-07-07,6.345052682978842e-05
2020-07-08,0.0001725311228162
2020-07-09,0.0004478300348535
2020-07-10,0.0001699322062882
2020-07-11,6.893823278296644e-05
2020-07-12,0.000106594128458
2020-07-13,6.725074354271132e-05
2020-07-14,8.27482586123336e-05
2020-07-15,1.756025971166309e-05
2020-07-16,0.0001146218351055
2020-07-17,1.844832852398084e-05
2020-07-18,1.4362820082892324e-05
2020-07-19,5.901554517271905e-05
2020-07-20,2.871766627683057e-05
2020-07-21,0.0002506642522125
2020-07-22,0.0003111661699672
2020-07-23,6.298206326492078e-05
2020-07-24,8.471836570124954e-05
2020-07-25,9.943032077612424e-05
2020-07-26,0.000826528791994
2020-07-27,0.0039234168960257
2020-07-28,0.0006473047283713
2020-07-29,0.0002411541384887
2020-07-30,0.0002710682998526
2020-07-31,0.0005371885256532
2020-08-01,0.0008409366430484
2020-08-02,0.0041577300943283
2020-08-03,0.0005024780912383
2020-08-04,0.0003019989537774
2020-08-05,0.0006790497255825
2020-08-06,0.0003190379762916
2020-08-07,0.0003893480393863
2020-08-08,0.0003235123107761
2020-08-09,0.0001623489899839
2020-08-10,0.0013845450817028
2020-08-11,0.000584842324425
2020-08-12,0.00015810703487
2020-08-13,0.0005758195973196
2020-08-14,0.000105043125355
2020-08-15,0.0001412022417805
2020-08-16,0.00030843635886
2020-08-17,0.0018093907837041
2020-08-18,0.0004384408699351
2020-08-19,0.0002957006870359
2020-08-20,0.0001212960824385
2020-08-21,0.0002722438496887
2020-08-22,0.0001471648747616
2020-08-23,0.0002228492353674
2020-08-24,6.920027146314581e-05
2020-08-25,0.0005303206610472
2020-08-26,0.0001005594152719
2020-08-27,0.0002214778521316
2020-08-28,0.0001178013428117
2020-08-29,0.0001691219472116
2020-08-30,0.0002009387625286
2020-08-31,0.0001294482706123
2020-09-01,0.0006823350155497
2020-09-02,0.0009505401872308
2020-09-03,0.0054591465577733
2020-09-04,0.0005856203779235
2020-09-05,0.0017476167698754
2020-09-06,0.0001936475239197
2020-09-07,0.0007850566320345
2020-09-08,0.0012690990879035
2020-09-09,0.0003999115870471
2020-09-10,0.0007128742061178
2020-09-11,0.0002205972950929
2020-09-12,0.0001177426207942
2020-09-13,0.0005701372309876
2020-09-14,0.0005448850995693
2020-09-15,0.0001226177541393
2020-09-16,0.0002543460297143
2020-09-17,0.0001287612494818
2020-09-18,0.000107351273089
2020-09-19,0.0005336199595402
2020-09-20,0.0002788088029367
2020-09-21,0.0011889037200217
2020-09-22,0.0001361853247786
2020-09-23,0.0003375979014984
2020-09-24,0.0004290425081772
2020-09-25,0.0001314262681542
2020-09-26,5.7531320997580645e-06
2020-09-27,0.00031329230563
2020-09-28,0.0003837271688433
2020-09-29,0.0001219194233041
2020-09-30,0.0002513749430247
2020-10-01,0.0004333880174446
2020-10-02,0.0003361177679505
2020-10-03,3.4018599259628e-05
2020-10-04,9.866486714395762e-05
2020-10-05,6.716595992899164e-05
2020-10-06,0.0003025717131923
2020-10-07,3.79186532005334e-05
2020-10-08,0.000746228811669
2020-10-09,0.0002514441302987
2020-10-10,0.0010275959280919
2020-10-11,6.597491260358671e-05
2020-10-12,0.0008278850654711
2020-10-13,0.0001452975034438
2020-10-14,0.0001020988925986
2020-10-15,0.0002352709076984
2020-10-16,0.0003124350969815
2020-10-17,2.072142412359859e-05
2020-10-18,0.0001069991448063
2020-10-19,0.0009840163687418
2020-10-20,0.0001731279274067
2020-10-21,0.0017643590480256
2020-10-22,0.0004823344211034
2020-10-23,8.325686390364028e-05
2020-10-24,0.000126062009668
2020-10-25,0.0006994788225084
2020-10-26,0.0002941733958308
2020-10-27,0.0006900896123126
2020-10-28,0.0009841847762348
2020-10-29,0.0009980589367604
2020-10-30,0.0005761017756776
2020-10-31,0.000810264238625
2020-11-01,0.0002135924547423
2020-11-02,0.0006857809696964
2020-11-03,0.0008589307037597
2020-11-04,0.0010138505372988
2020-11-05,0.0021348583117929
2020-11-06,0.0006976123065052
2020-11-07,0.0025469939912946
2020-11-08,0.0005536092830149
2020-11-09,0.0041729656885128
2020-11-10,0.000153920740645
2020-11-11,0.0003453450791669
2020-11-12,0.0009745645325709
2020-11-13,0.0003418612887511
2020-11-14,0.0003264407687095
2020-11-15,0.0002569883179983
2020-11-16,0.0008081476982935
2020-11-17,0.001143509305563
2020-11-18,0.0011671515102693
2020-11-19,0.0006935580912497
2020-11-20,0.0007483667927791
2020-11-21,0.000276870536678
2020-11-22,0.0021435460652858
2020-11-23,0.000473299023569
2020-11-24,0.0016959511839204
2020-11-25,0.0008681645400532
2020-11-26,0.0050691478714895
2020-11-27,0.0012519283235203
2020-11-28,0.0008520637366617
2020-11-29,0.0003561793542594
2020-11-30,0.0024143743301459
2020-12-01,0.0006492981526384
2020-12-02,0.0011704668358523
2020-12-03,0.0002482189112721
2020-12-04,0.0013492516997597
2020-12-05,0.0002080287068182
2020-12-06,0.0002129190472344
2020-12-07,0.000552648512392
2020-12-08,0.0010195694045117
2020-12-09,0.0010874924686831
2020-12-10,0.0004439637758826
2020-12-11,0.0010496847812059
2020-12-12,0.0007810988213291
2020-12-13,0.000637958871091
2020-12-14,0.000113443922372
2020-12-15,0.0004739113444305
2020-12-16,0.0031341849811902
2020-12-17,0.0024823204883698
2020-12-18,0.0005984458148333
2020-12-19,0.0010306747986161
2020-12-20,0.0010932345592772
2020-12-21,0.0043073075905439
2020-12-22,0.0009010382071557
2020-12-23,0.0009870334902014
2020-12-24,0.0007805653358013
2020-12-25,0.0024819016034612
2020-12-26,0.0016003329874764
2020-12-27,0.0025815213698978
2020-12-28,0.0015312156573703
2020-12-29,0.001293390622075
2020-12-30,0.0017180692496039
2020-12-31,0.0001485167922056
2021-01-01,0.0004058950593154
2021-01-02,0.0065198898850966
2021-01-03,0.0044656421278206
2021-01-04,0.0050501907622825
2021-01-05,0.004318111694651
2021-01-06,0.0033043073078873
2021-01-07,0.0022408347089319
2021-01-08,0.004753906270504
2021-01-09,0.0010317747626616
2021-01-10,0.0062067360220571
2021-01-11,0.0222826026207016
2021-01-12,0.0056070628272087
2021-01-13,0.0043258585348418
2021-01-14,0.002375974391293
2021-01-15,0.0066283369087123
2021-01-16,0.0018349975661289
2021-01-17,0.0020557712492166
2021-01-18,0.0018274066012096
2021-01-19,0.0012749636499462
2021-01-20,0.0030388638851837
2021-01-21,0.0103567550526948
2021-01-22,0.0028373717245276
2021-01-23,0.002527377870431
2021-01-24,0.0022180539174809
2021-01-25,0.0052227465234481
2021-01-26,0.0008884957777211
2021-01-27,0.0021987688186092
2021-01-28,0.0025331860877418
2021-01-29,0.0270573950818028
2021-01-30,0.0018664020797376
2021-01-31,0.0007106343709644
2021-02-01,0.0016779704642129
2021-02-02,0.0014927344178801
2021-02-03,0.0018291114178784
2021-02-04,0.0015326253459699
2021-02-05,0.0006029761347918
2021-02-06,0.0023607321400342
2021-02-07,0.0013396439202941
2021-02-08,0.0177188181694032
2021-02-09,0.0013245563435226
2021-02-10,0.0029445427063552
2021-02-11,0.002973302677539
2021-02-12,0.0003095062137258
2021-02-13,0.000648857561232
2021-02-14,0.0010953496354742
2021-02-15,0.0014922077202458
2021-02-16,0.0015168165052256
2021-02-17,0.0012657483581412
2021-02-18,0.0001635646025158
2021-02-19,0.0016244224794658
2021-02-20,0.0011037055838544
2021-02-21,0.0009011880459518
2021-02-22,0.0027829057745624
2021-02-23,0.0195949021280554
2021-02-24,0.0024843796666079
2021-02-25,0.0034508938652037
2021-02-26,0.005337909723439
2021-02-27,0.0020255171151538
2021-02-28,0.0039914082771579
2021-03-01,0.0036764335497594
2021-03-02,0.0014787944849913
2021-03-03,0.0023130304534045
2021-03-04,0.0012711960449648
2021-03-05,0.0015122501088105
2021-03-06,0.0011952098837315
2021-03-07,0.0005865163507635
2021-03-08,0.0011048491527143
2021-03-09,0.0011782652941705
2021-03-10,0.0019948603854476
2021-03-11,0.0010895744176074
2021-03-12,0.000299016041146
2021-03-13,0.0023543947118944
2021-03-14,0.0005660053740453
2021-03-15,0.0034860703377011
2021-03-16,0.0014032969248578
2021-03-17,0.003954414188793
2021-03-18,0.0019732948039412
2021-03-19,0.0004992142943413
2021-03-20,0.0006208622837919
2021-03-21,0.0006904434328227
2021-03-22,0.0015898921979844
2021-03-23,0.0006280264017267
2021-03-24,0.0037167078362212
2021-03-25,0.0012792351145248
2021-03-26,0.0019411475022349
2021-03-27,0.000428927912333
2021-03-28,0.000683587843334
2021-03-29,0.0012878983250392
2021-03-30,0.0008941200307304
2021-03-31,0.0007265441917438
2021-04-01,0.0001347400242256
2021-04-02,0.0005197000305232
2021-04-03,0.0008026942089385
2021-04-04,0.0002726115023752
2021-04-05,0.0006953194971942
2021-04-06,0.0002556293592568
2021-04-07,0.00078017776859
2021-04-08,0.0008734602302696
2021-04-09,0.0001210583645255
2021-04-10,0.0009282048076562
2021-04-11,0.0002052310686088
2021-04-12,0.0001535217027503
2021-04-13,0.0013220016187088
2021-04-14,0.0009934549345829
2021-04-15,0.0002106117547676
2021-04-16,0.000854811325018
2021-04-17,0.000937121073898
2021-04-18,0.0115855652944101
2021-04-19,0.0030361009508762
2021-04-20,0.0023872847177371
2021-04-21,0.0026216794261242
2021-04-22,0.0019409314650158
2021-04-23,0.0051298486460787
2021-04-24,0.0014391091046655
2021-04-25,0.0005917506663181
2021-04-26,0.0045992463356005
2021-04-27,0.0006604355948387
2021-04-28,0.0007647984452022
2021-04-29,0.0006721435172594
2021-04-30,0.0033153006214587
2021-05-01,0.000248599036584
2021-05-02,0.0006804359991516
2021-05-03,0.0011894957047785
2021-05-04,0.0035759864897547
2021-05-05,0.0028744470056621
2021-05-06,0.0010258847415209
2021-05-07,0.0006412995198695
2021-05-08,0.000998390050991
2021-05-09,0.0005066620765723
2021-05-10,0.0024787004987297
2021-05-11,0.0006399933177709
2021-05-12,0.0099820099143841
2021-05-13,0.0018393072690379
2021-05-14,0.0011800722458263
2021-05-15,0.0017044870680993
2021-05-16,0.0045741494475645
2021-05-17,0.0120126823695162
2021-05-18,0.0037837125746818
2021-05-19,0.0136636091251937
2021-05-20,0.0053508394958477
2021-05-21,0.0155975800770483
2021-05-22,0.003547276750095
2021-05-23,0.0079232862390427
2021-05-24,0.0056433818003213
2021-05-25,0.0083483448341543
2021-05-26,0.0029932636639857
2021-05-27,0.0040734788617233
2021-05-28,0.0053447352087128
2021-05-29,0.0022409939013686
2021-05-30,0.0023056259297014
2021-05-31,0.0033809788233631
2021-06-01,0.0008350745942723
2021-06-02,0.0010614580208855
2021-06-03,0.0010037777451333
2021-06-04,0.0025000414255388
2021-06-05,0.0028156633369087
2021-06-06,0.0004698204662953
2021-06-07,0.004174815059956
2021-06-08,0.0039273303972573
2021-06-09,0.0046691718391122
2021-06-10,0.0013138992456648
2021-06-11,0.0004870754781287
2021-06-12,0.0025113547201752
2021-06-13,0.0039458070770049
2021-06-14,0.0027189638543368
2021-06-15,0.0002639941451604
2021-06-16,0.0008539972994871
2021-06-17,0.0015509414650254
2021-06-18,0.0026216239196912
2021-06-19,0.0009839440426205
2021-06-20,0.0036335592232745
2021-06-21,0.0042174616166131
2021-06-22,0.0045271736114982
2021-06-23,0.0029857666238317
2021-06-24,0.0026650176538895
2021-06-25,0.0025259555383742
2021-06-26,0.0034540748522421
2021-06-27,0.0038042900483747
2021-06-28,0.0019978854478328
2021-06-29,0.001027942942502
2021-06-30,0.0013231415792802
2021-07-01,0.001710031724786
2021-07-02,0.0012680471409383
2021-07-03,0.0009086352649481
2021-07-04,0.0007646455448996
2021-07-05,0.0018718263242061
2021-07-06,0.001399752691868
2021-07-07,0.0007056375596786
2021-07-08,0.0010018105839331
2021-07-09,0.0007306352759727
2021-07-10,0.0002166153588495
2021-07-11,0.0002253584460007
2021-07-12,0.0009133171611873
2021-07-13,0.0004909119622306
2021-07-14,0.0011488516343443
2021-07-15,0.0005551676920417
2021-07-16,0.0018885975686026
2021-07-17,0.0003056277924832
2021-07-18,0.0008649520303164
2021-07-19,0.0005229380568026
2021-07-20,0.0017081869190158
2021-07-21,0.0021174204115142
2021-07-22,0.0004359161748077
2021-07-23,0.0017789616127138
2021-07-24,0.0001479956799222
2021-07-25,0.0012435521882877
2021-07-26,0.0097591537433598
2021-07-27,0.0028459559431127
2021-07-28,0.0017087938239734
2021-07-29,0.0002541160472978
2021-07-30,0.0045895250753747
2021-07-31,0.0001631416974001
2021-08-01,0.0020903091630094
2021-08-02,0.0004431294413514
2021-08-03,0.0002881637709493
2021-08-04,0.0011589113732811
2021-08-05,0.0034878148345753
2021-08-06,0.0023693644393699
2021-08-07,0.0012508669353278
2021-08-08,0.0003579556712376
2021-08-09,0.0024862180339319
2021-08-10,0.0004582256280449
2021-08-11,0.0008513344329463
2021-08-12,0.0005663609406035
2021-08-13,0.0015525009819379
2021-08-14,0.0006150011411441
2021-08-15,0.0009067439051185
2021-08-16,0.0007474952388397
2021-08-17,0.0016290776513555
2021-08-18,0.0011062135700441
2021-08-19,0.0020885050637767
2021-08-20,0.0016261785805532
2021-08-21,0.0004216596685971
2021-08-22,0.0003846413420209
2021-08-23,0.0008088806562047
2021-08-24,0.0007858702034771
2021-08-25,0.0009184560760876
2021-08-26,0.001013297745863
2021-08-27,0.0006742665050036
2021-08-28,8.308673748378751e-05
2021-08-29,0.0003525991603613
2021-08-30,0.0015720145343771
2021-08-31,0.0003591665218011
2021-09-01,0.0005460670392365
2021-09-02,0.0004058120715937
2021-09-03,0.0005470794308436
2021-09-04,7.656149629410315e-05
2021-09-05,0.0006277228262327
2021-09-06,0.0004560264452758
2021-09-07,0.008216483936034
2021-09-08,0.0018695607530687
2021-09-09,0.0003871057549781
2021-09-10,0.0008961095269752
2021-09-11,0.0002572315277793
2021-09-12,0.0002763164522139
2021-09-13,0.0012517304487654
2021-09-14,0.0007292171899675
2021-09-15,0.000303755777492
2021-09-16,0.0005991236894657
2021-09-17,7.718965997696705e-05
2021-09-18,0.0004540060896937
2021-09-19,0.0005112635207966
2021-09-20,0.00255717782366
2021-09-21,0.0018946472721332
2021-09-22,0.0024027560350255
2021-09-23,0.0008810244259989
2021-09-24,0.0065731665225314
2021-09-25,9.171475872668044e-05
2021-09-26,0.0027423471712349
2021-09-27,0.0009723721087264
2021-09-28,0.0008848807750511
2021-09-29,0.001262314926389
2021-09-30,0.0025391721742111
2021-10-01,0.0043608279429027
2021-10-02,0.0004104153182833
2021-10-03,0.0005453623139158
2021-10-04,0.0013767079751799
2021-10-05,0.0008838945191511
2021-10-06,0.0049218739628512
2021-10-07,0.0002427189309609
2021-10-08,0.0009139778623
2021-10-09,0.000224822155972
2021-10-10,0.0004046688390242
2021-10-11,0.0014598207933938
2021-10-12,0.001030376067904
2021-10-13,0.0017047918397446
2021-10-14,0.0004878538424957
2021-10-15,0.0019339787164792
2021-10-16,0.0001354557489861
2021-10-17,0.0005936693002178
2021-10-18,0.0008175094121153
2021-10-19,0.0010196903831824
2021-10-20,0.0022765279044671
2021-10-21,0.001122534829473
2021-10-22,0.0021719122759383
2021-10-23,0.0002909523500679
2021-10-24,0.0003634969678162
2021-10-25,0.0009334167565739
2021-10-26,0.000919364418836
2021-10-27,0.0008808902045841
2021-10-28,0.0012683794624264
2021-10-29,0.0011713365856998
2021-10-30,0.0001331370178193
2021-10-31,0.0003968342684274
2021-11-01,0.0018610652457244
2021-11-02,0.0009389436386985
2021-11-03,0.0003430174215552
2021-11-04,0.0002332679248922
2021-11-05,0.0005257210470016
2021-11-06,0.0002137916628484
2021-11-07,0.0004517025312729
2021-11-08,0.0017639077785316
2021-11-09,0.0004465816399189
2021-11-10,0.0020321209454007
2021-11-11,0.0001592755826143
2021-11-12,0.0003692038789191
2021-11-13,0.0005640554823535
2021-11-14,0.0004788181114799
2021-11-15,0.0005683467675576
2021-11-16,0.0019813261952007
2021-11-17,0.0012411926333006
2021-11-18,0.0008276574812139
2021-11-19,0.0008712292242285
2021-11-20,0.0013900403688603
2021-11-21,0.0005747226707987
2021-11-22,0.0023320472740716
2021-11-23,0.0008621261478011
2021-11-24,0.0004074230013892
2021-11-25,0.0004517435810768
2021-11-26,0.0042436171388997
2021-11-27,0.0001935950638346
2021-11-28,0.0024910770203069
2021-11-29,0.0003134271405691
2021-11-30,0.0008673757928064
2021-12-01,0.0011369582709156
2021-12-02,0.0003978099926168
2021-12-03,0.0019453465770771
2021-12-04,0.0122734744832515
2021-12-05,0.0012233928879775
2021-12-06,0.0010490517163273
2021-12-07,0.000549793574624
2021-12-08,0.0016527254877075
2021-12-09,0.0012892233254055
2021-12-10,0.001556936495445
2021-12-11,0.0011493659589286
2021-12-12,0.000255523570632
2021-12-13,0.0018474742585075
2021-12-14,0.0015497996825429
2021-12-15,0.0028879801236494
2021-12-16,0.0004888079774906
2021-12-17,0.0006002075686893
2021-12-18,0.000285016802033
2021-12-19,0.0005746912703539
2021-12-20,0.0003362441672508
2021-12-21,0.0008074231131202
2021-12-22,0.0001268889561301
2021-12-23,0.0023618508108178
2021-12-24,7.365681596416666e-05
2021-12-25,0.000149061716683
2021-12-26,0.0003815198321838
2021-12-27,0.0003729746589564
2021-12-28,0.0011612989736242
2021-12-29,0.0007139610769353
2021-12-30,0.0004510758493173
2021-12-31,0.0026611000704324
